Rxn	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
AGMH	0.222446706	-0.272922825	-0.526667902
AGMHE	0.240262313	-0.422066591	-1.282070279
AGMT	0.409014039	-1.103853042	-1.018398322
AGMt2pp	0.217699408	-0.46792388	-0.023132183
AGMtex	-0.903871103	-0.523639415	0.429627306
AGMtex	0.470065903	-1.366947595	-1.360493472
AGMtex	-0.472060634	0.327076275	1.148617799
AGMtex	0.180532993	-0.433848486	-1.481278919
AGPAT120	0.285243714	0.206165451	0.161727261
AGPAT140	0.285243714	0.206165451	0.161727261
AGPAT141	0.285243714	0.206165451	0.161727261
AGPAT160	0.285243714	0.206165451	0.161727261
AGPAT161	0.285243714	0.206165451	0.161727261
AGPAT180	0.285243714	0.206165451	0.161727261
AGPAT181	0.285243714	0.206165451	0.161727261
AGPR	0.727085156	-2.288723762	-2.471452996
AGt3	-1.245596882	-0.230892744	1.220573517
AGt3	0.07691763	0.155009722	0.966432319
AGt3	-0.786281082	-0.080885884	1.066472843
AGt3	-0.943494964	0.262223244	1.058871703
AHCYSNS	0.320456557	-0.548679502	-1.077769088
AHGDx	0.40264286	-0.378352686	-0.369865413
AI2abcpp	-0.4520056	-0.759759537	-1.708338676
AI2abcpp	-0.531043237	0.845506588	0.641747153
AI2abcpp	-0.546057272	0.976109752	0.937919562
AI2abcpp	-0.422472479	0.502954719	0.874521286
AI2K	-0.154818262	0.232256103	0.6877966
AI2tex	-0.903871103	-0.523639415	0.429627306
AI2tex	0.470065903	-1.366947595	-1.360493472
AI2tex	-0.472060634	0.327076275	1.148617799
AI2tex	0.180532993	-0.433848486	-1.481278919
AI2tpp	-0.066261144	0.280358654	0.174354948
AICART	0.27828242	-1.417392591	-1.97311681
AIRC2	0.283221531	-1.82738885	-2.357640403
AIRC3	0.160950895	-1.902789362	-2.410240637
AKGDH	0.458685068	-0.695957379	-0.538553992
AKGDH	0.457436097	-0.097371429	0.394023126
AKGDH	0.666786146	0.031675298	0.286400737
AKGt2rpp	0.241070767	-0.724796228	-1.021488735
AKGtex	-0.903871103	-0.523639415	0.429627306
AKGtex	0.470065903	-1.366947595	-1.360493472
AKGtex	-0.472060634	0.327076275	1.148617799
AKGtex	0.180532993	-0.433848486	-1.481278919
ALAabcpp	0.069588153	-1.877380805	-1.544696576
ALAabcpp	0.117845286	-1.629514896	-1.472696249
ALAabcpp	0.106386921	-1.798723289	-1.628742856
ALAabcpp	0.149797156	-1.782247845	-1.619736117
ALAabcpp	0.101120603	-0.191492554	0.328584259
ALAALAabcpp	0.131573919	0.773979713	1.182768895
ALAALAabcpp	-0.480793597	0.58131034	0.709851454
ALAALAabcpp	-0.567504844	0.537689949	0.461212209
ALAALAabcpp	-1.191764793	0.261516888	0.780802258
ALAALAabcpp	-0.817256049	-0.281121931	0.285027506
ALAALAabcpp	0.325598701	-1.134430665	-0.633259365
ALAALAabcpp	0.388685578	-0.858665214	-0.208497304
ALAALAabcpp	0.450045685	-0.586714925	0.12535561
ALAALAabcpp	0.440783128	-0.182120659	0.531640483
ALAALAabcpp	0.387216832	-0.833918365	-0.701660488
ALAALAD	-0.204584408	-1.383623478	-0.452155213
ALAALAr	0.08234749	0.287553787	0.129472617
ALAALAr	0.303296709	-0.45567769	-0.720019177
ALAALAtex	-0.903871103	-0.523639415	0.429627306
ALAALAtex	0.470065903	-1.366947595	-1.360493472
ALAALAtex	-0.472060634	0.327076275	1.148617799
ALAALAtex	0.180532993	-0.433848486	-1.481278919
ALAGLUE	0.16904047	0.147431058	0.04309381
ALAR	0.41669843	-0.669696612	0.036225738
ALAR	0.168571687	-0.32080637	-0.738426957
ALAt2pp	-0.606040951	0.301230704	0.166719973
ALAt2pp	0.337868892	-0.65375955	-0.976730728
ALAt4pp	0.015854096	0.353267794	-0.593092072
ALATA_D2	0.266402323	-0.597006978	-0.388017835
ALATA_D2	0.382354478	-0.76993415	-1.147270183
ALATA_L	0.084421425	0.45657852	0.145274636
ALATA_L	0.178069505	3.152999059	4.019236096
ALATA_L2	0.266402323	-0.597006978	-0.388017835
ALATA_L2	0.382354478	-0.76993415	-1.147270183
ALAtex	-0.903871103	-0.523639415	0.429627306
ALAtex	0.470065903	-1.366947595	-1.360493472
ALAtex	-0.472060634	0.327076275	1.148617799
ALAtex	0.180532993	-0.433848486	-1.481278919
ALAtpp	0.199417893	-1.417154325	-1.247477457
ALCD19	-0.087414597	-0.148501464	-0.787441612
ALCD19	0.058778755	0.700093001	0.544725746
ALCD2x	-0.087414597	-0.148501464	-0.787441612
ALCD2x	0.058778755	0.700093001	0.544725746
ALDD19xr	-0.252430479	0.047858025	0.00222896
ALDD2y	0.259446929	0.164437155	0.284073199
ALDD2y	-0.020345866	0.795689036	1.308700176
ALDD2y	0.505197185	-2.458422518	-4.454538563
ALDD2y	-0.031332016	0.565351688	-0.086845623
ALDD2y	0.19683781	0.56363321	0.587295545
ALDD3y	0.505197185	-2.458422518	-4.454538563
ALDD3y	-0.031332016	0.565351688	-0.086845623
ALDD3y	0.19683781	0.56363321	0.587295545
ALKP	0.373663312	-0.002803985	-0.429725145
ALLabcpp	-0.498751479	0.25792677	-0.238391929
ALLabcpp	-1.055253845	0.302593878	0.494630881
ALLabcpp	0.290883827	-0.315204133	-0.689667538
ALLK	-0.394957282	0.142219681	0.250349705
ALLPI	-0.217041407	0.335888309	0.832630762
ALLTAMH2	-0.092941111	0.403151898	0.82665305
ALLtex	-0.903871103	-0.523639415	0.429627306
ALLtex	0.470065903	-1.366947595	-1.360493472
ALLtex	-0.472060634	0.327076275	1.148617799
ALLtex	0.180532993	-0.433848486	-1.481278919
ALLTN	-0.796205624	0.173433158	0.609798574
ALLTNt2rpp	-2.295508626	0.234127546	0.51704906
ALLTNtex	-0.903871103	-0.523639415	0.429627306
ALLTNtex	0.470065903	-1.366947595	-1.360493472
ALLTNtex	-0.472060634	0.327076275	1.148617799
ALLTNtex	0.180532993	-0.433848486	-1.481278919
ALLULPE	-0.370397698	0.024030868	0.123593741
ALPATE160pp	0.337461948	0.055061564	0.173384633
ALPATE160pp	0.065262147	-0.236105568	-0.673048797
ALPATG160pp	0.337461948	0.055061564	0.173384633
ALPATG160pp	0.065262147	-0.236105568	-0.673048797
ALR2	0.12474482	0.135213938	0.015614437
ALR2	0.101050983	0.481109005	0.634853269
ALR2	0.067209524	-0.033304065	-1.443802359
ALR2	0.215106844	-0.750511978	-2.154256206
ALR2x	-0.339810908	0.070134219	0.445931133
ALR4x	0.482030077	-1.030574413	-1.873242326
ALTRH	0.332174281	-0.106125233	0.270305328
AM3PA	0.154399784	-0.049488139	-0.451755276
AM4PA	0.154399784	-0.049488139	-0.451755276
AM4PCP	0.322802663	0.398193505	0.002028331
AMALT1	0.351974961	0.154960222	0.509928119
AMALT2	0.351974961	0.154960222	0.509928119
AMALT3	0.351974961	0.154960222	0.509928119
AMALT4	0.351974961	0.154960222	0.509928119
AMANAPEr	-0.043863811	-0.191044887	-0.391288037
AMANK	-0.115726673	0.06344774	-0.24260335
AMAOTr	-0.336186176	1.159799698	1.102414489
AMMQLT8	0.326330384	-0.012758081	-0.491413897
AMPMS2	0.624565208	0.902416509	1.405538194
AMPN	0.257106127	-0.132672298	-0.094562285
AMPNTAT	-0.081564994	0.548149789	0.775799617
AMPTASECG	0.382912753	-0.281414373	-0.694559634
AMPTASECG	0.15863075	-0.438974373	-0.667269798
AMPTASECG	0.244925189	-0.2840032	-0.060904675
AMPTASECG	0.389428019	-0.200785561	-0.58511727
AMPTASEPG	0.382912753	-0.281414373	-0.694559634
AMPTASEPG	0.15863075	-0.438974373	-0.667269798
AMPTASEPG	0.244925189	-0.2840032	-0.060904675
AMPTASEPG	0.389428019	-0.200785561	-0.58511727
AMPtex	-0.903871103	-0.523639415	0.429627306
AMPtex	0.470065903	-1.366947595	-1.360493472
AMPtex	-0.472060634	0.327076275	1.148617799
AMPtex	0.180532993	-0.433848486	-1.481278919
ANHGMtex	-0.903871103	-0.523639415	0.429627306
ANHGMtex	0.470065903	-1.366947595	-1.360493472
ANHGMtex	-0.472060634	0.327076275	1.148617799
ANHGMtex	0.180532993	-0.433848486	-1.481278919
ANHMK	0.049674234	-0.808302693	-0.35045186
ANPRT	0.285937842	-0.68817036	0.062046746
ANS	0.285937842	-0.68817036	0.062046746
ANS	0.407594039	-0.952185681	-0.03796518
AOXSr2	-0.924816932	1.780281868	3.027032925
AP4AH	0.041479091	0.207278613	0.305518833
AP4AS	0.280642887	-0.673701783	-0.543412613
AP5AH	0.041479091	0.207278613	0.305518833
APCS	0.417840577	-0.55639613	-1.17191499
APG3PAT120	0.077914198	0.459006189	-0.129335705
APG3PAT140	0.077914198	0.459006189	-0.129335705
APG3PAT141	0.077914198	0.459006189	-0.129335705
APG3PAT160	0.077914198	0.459006189	-0.129335705
APG3PAT161	0.077914198	0.459006189	-0.129335705
APG3PAT180	0.077914198	0.459006189	-0.129335705
APG3PAT181	0.077914198	0.459006189	-0.129335705
APH120	0.10976664	-0.274236209	-0.041715664
APH140	0.10976664	-0.274236209	-0.041715664
APH141	0.10976664	-0.274236209	-0.041715664
APH160	0.10976664	-0.274236209	-0.041715664
APH161	0.10976664	-0.274236209	-0.041715664
APH180	0.10976664	-0.274236209	-0.041715664
APH181	0.10976664	-0.274236209	-0.041715664
APPLDHr	0.482030077	-1.030574413	-1.873242326
APRAUR	0.287020757	0.085801282	-0.878998717
ARABDI	0.181664234	0.173666231	-0.68163996
ARBabcpp	-0.394377859	0.383902043	0.945818325
ARBabcpp	-0.326445886	-1.080905529	-0.56929725
ARBabcpp	-0.361673658	0.327333932	1.009439769
ARBt2rpp	#N/A	#N/A	#N/A
ARBt3ipp	-0.053732806	-0.049729601	0.551619535
ARBtex	-0.903871103	-0.523639415	0.429627306
ARBtex	0.470065903	-1.366947595	-1.360493472
ARBtex	-0.472060634	0.327076275	1.148617799
ARBtex	0.180532993	-0.433848486	-1.481278919
ARBTNabcpp	0.344107743	0.288741731	-0.712071984
ARBTNabcpp	0.218822871	0.21030778	-0.394271804
ARBTNabcpp	0.135068649	-0.280180925	-0.963751918
ARBTptspp	0.275929316	0.065712667	-0.266131736
ARBTptspp	0.241073785	-0.10224412	-0.713379671
ARBTptspp	-0.274060671	0.576785208	0.950092433
ARBTptspp	-0.708695201	0.105362172	0.605083271
ARBTtex	-0.903871103	-0.523639415	0.429627306
ARBTtex	0.470065903	-1.366947595	-1.360493472
ARBTtex	-0.472060634	0.327076275	1.148617799
ARBTtex	0.180532993	-0.433848486	-1.481278919
ARGabcpp	0.568501875	-2.754514079	-2.973412954
ARGabcpp	0.252785262	-0.424468802	-0.510960329
ARGabcpp	0.564383769	-0.655153465	-1.008871766
ARGabcpp	0.806673729	-1.064731604	-1.793031241
ARGabcpp	0.951982134	-0.799874239	-1.146292094
ARGabcpp	-0.037186245	-1.511147336	-0.587361756
ARGabcpp	0.105303632	-1.453621989	-0.64732596
ARGabcpp	0.269149562	-1.801558294	-1.233985673
ARGabcpp	0.585158659	-2.305705119	-1.404720545
ARGAGMt7pp	-0.352725511	-0.262582632	-0.37991065
ARGDC	-0.406074932	0.281443216	0.28689143
ARGDCpp	0.564659673	-0.715888491	-0.970198701
ARGORNt7pp	0.162915749	0.088570741	0.145396432
ARGSL	0.01050396	-2.506955949	-2.14126466
ARGSS	0.710000137	-2.298378736	-2.825782253
ARGt3pp	0.359094065	-1.036539268	-1.304381262
ARGtex	-0.903871103	-0.523639415	0.429627306
ARGtex	0.470065903	-1.366947595	-1.360493472
ARGtex	-0.472060634	0.327076275	1.148617799
ARGtex	0.180532993	-0.433848486	-1.481278919
ARHGDx	0.40264286	-0.378352686	-0.369865413
ARMEPNS	-0.326690085	0.002470116	-0.466394509
ARMEPNS	-2.489968555	-0.392239076	0.492392731
ARMEPNS	-2.317659443	-0.551370459	0.728130796
ARMEPNS	-2.744579888	-0.176622186	1.258287992
ASAD	0.351988648	-0.167362936	0.0621552
ASCBPL	-0.493138538	-0.49456169	-0.299010334
ASCBptspp	0.275929316	0.065712667	-0.266131736
ASCBptspp	0.241073785	-0.10224412	-0.713379671
ASCBptspp	-0.84197618	-0.732799858	-0.390189007
ASCBptspp	-0.337294922	-0.654086258	-0.349958497
ASCBptspp	-0.203813867	-0.285943052	0.061415337
ASCBtex	-0.903871103	-0.523639415	0.429627306
ASCBtex	0.470065903	-1.366947595	-1.360493472
ASCBtex	-0.472060634	0.327076275	1.148617799
ASCBtex	0.180532993	-0.433848486	-1.481278919
ASNN	-0.145172785	0.182789945	1.785872826
ASNN	0.442109288	-0.191197034	-0.476509285
ASNNpp	0.945698729	-0.3930905	-1.038180311
ASNS1	0.795519055	-1.299732962	-0.75807048
ASNS2	0.795519055	-1.299732962	-0.75807048
ASNS2	0.868385435	-2.757099284	-2.205920388
ASNt2rpp	-0.526179271	0.403205634	0.910101852
ASNtex	-0.903871103	-0.523639415	0.429627306
ASNtex	0.470065903	-1.366947595	-1.360493472
ASNtex	-0.472060634	0.327076275	1.148617799
ASNtex	0.180532993	-0.433848486	-1.481278919
ASO3t8pp	-0.508614762	0.092993063	0.169734621
ASO3tex	-0.903871103	-0.523639415	0.429627306
ASO3tex	0.470065903	-1.366947595	-1.360493472
ASO3tex	-0.472060634	0.327076275	1.148617799
ASO3tex	0.180532993	-0.433848486	-1.481278919
ASP1DC	0.404540205	-0.159516968	0.127097487
ASPabcpp	0.139818487	-1.286232801	-0.988039563
ASPabcpp	0.237393125	-1.049537681	-0.833795872
ASPabcpp	0.330283492	-1.1066704	-1.008837063
ASPabcpp	0.426721941	-1.054878581	-1.051206857
ASPCT	0.506964707	-0.817136854	0.177390891
ASPCT	0.427495376	-0.884441626	0.169979781
ASPK	0.291271464	1.124432774	1.558067399
ASPK	0.234729433	-0.376456568	-0.37405977
ASPK	0.414903259	-0.913429401	-1.52489615
ASPO3	0.285008346	-1.067795312	-0.347140029
ASPO4	0.285008346	-1.067795312	-0.347140029
ASPO5	0.285008346	-1.067795312	-0.347140029
ASPO6	0.285008346	-1.067795312	-0.347140029
ASPT	0.14171364	-0.492575806	-1.948756121
ASPt2_2pp	0.084944042	-2.527373481	-2.864424303
ASPt2_3pp	0.635237533	-1.800923033	-2.946347467
ASPt2_3pp	0.262740302	-0.060733354	-0.73740181
ASPt2pp	0.352526579	-0.687039093	-0.082324234
ASPTA	0.419194767	-0.512905178	-0.135210621
ASPTA	0.341470137	-0.331858028	-0.044082323
ASPtex	-0.903871103	-0.523639415	0.429627306
ASPtex	0.470065903	-1.366947595	-1.360493472
ASPtex	-0.472060634	0.327076275	1.148617799
ASPtex	0.180532993	-0.433848486	-1.481278919
ASPtpp	0.057409322	-0.049906475	-0.648767391
ASR	0.188125538	0.153749909	-0.164120795
ASR	-0.039099999	0.089478596	0.130580659
AST	-0.803022912	-0.87624662	0.130717642
ATHRDHr	0.374968552	-0.326344541	-0.614848396
ATPPRT	0.40658421	-0.69521595	-0.865626052
ATPS4rpp	0.259306998	-0.585081466	-1.038003893
ATPS4rpp	0.294562836	-0.612316465	-1.101191615
ATPS4rpp	0.29868362	-0.784707701	-1.158670766
ATPS4rpp	0.318164925	-0.857317181	-1.178582903
ATPS4rpp	0.260534656	-0.955078418	-1.083615976
ATPS4rpp	0.32629279	-0.97328142	-0.968465457
ATPS4rpp	0.360489274	-0.891461613	-0.84794774
ATPS4rpp	0.514774843	-0.638369671	-0.917407964
ATPS4rpp	0.302317435	-0.308432738	-0.05921607
BALAt2pp	0.337868892	-0.65375955	-0.976730728
BALAtex	-0.903871103	-0.523639415	0.429627306
BALAtex	0.470065903	-1.366947595	-1.360493472
BALAtex	-0.472060634	0.327076275	1.148617799
BALAtex	0.180532993	-0.433848486	-1.481278919
BETALDHx	-0.341418708	0.374509223	1.376208399
BETALDHy	-0.341418708	0.374509223	1.376208399
BGLA1	-0.117891898	-0.13202069	-0.160829862
BGLA1	-0.113871605	0.018229222	0.370642713
BGLA1	-1.512373253	-0.389466448	0.233728359
BMOCOS	0.319149417	-0.199376818	-1.159317931
BMOGDS1	-0.281805345	-0.121570782	0.765135785
BMOGDS1	0.133486801	0.059164118	0.612542141
BMOGDS2	-0.281805345	-0.121570782	0.765135785
BMOGDS2	0.133486801	0.059164118	0.612542141
BPNT	0.101874789	-0.398419708	0.060968139
BSORx	0.20305045	-0.392141953	-0.577102376
BSORy	0.20305045	-0.392141953	-0.577102376
BTNtex	-0.903871103	-0.523639415	0.429627306
BTNtex	0.470065903	-1.366947595	-1.360493472
BTNtex	-0.472060634	0.327076275	1.148617799
BTNtex	0.180532993	-0.433848486	-1.481278919
BTS5	-0.855815525	1.678548029	3.427362953
BUTCT	-1.461123606	0.030986447	0.378964645
BUTCT	-2.40355174	-0.014446101	0.821741383
BUTSO3abcpp	-1.425659482	-0.803373711	1.675034211
BUTSO3abcpp	-0.992771627	-0.692022712	1.127298609
BUTSO3abcpp	-0.944029974	-0.194175396	1.422274688
BUTSO3abcpp	-0.344292423	-0.55285881	-0.176735167
BUTSO3abcpp	-1.041319204	-0.25455846	0.788180773
BUTSO3abcpp	-1.750272558	-0.290438236	0.874840887
BUTSO3tex	-0.903871103	-0.523639415	0.429627306
BUTSO3tex	0.470065903	-1.366947595	-1.360493472
BUTSO3tex	-0.472060634	0.327076275	1.148617799
BUTSO3tex	0.180532993	-0.433848486	-1.481278919
BUTt2rpp	-1.607187846	0.206502917	0.553747562
BUTtex	-0.903871103	-0.523639415	0.429627306
BUTtex	0.470065903	-1.366947595	-1.360493472
BUTtex	-0.472060634	0.327076275	1.148617799
BUTtex	0.180532993	-0.433848486	-1.481278919
BWCOGDS1	-0.281805345	-0.121570782	0.765135785
BWCOGDS1	0.133486801	0.059164118	0.612542141
BWCOGDS2	-0.281805345	-0.121570782	0.765135785
BWCOGDS2	0.133486801	0.059164118	0.612542141
BWCOS	0.319149417	-0.199376818	-1.159317931
CA2t3pp	0.130806115	0.933230711	1.102825431
CA2tex	-0.903871103	-0.523639415	0.429627306
CA2tex	0.470065903	-1.366947595	-1.360493472
CA2tex	-0.472060634	0.327076275	1.148617799
CA2tex	0.180532993	-0.433848486	-1.481278919
CADVtpp	-2.645880363	0.022874972	1.134797862
CAT	0.208387398	0.860042331	1.297773862
CAT	0.669177966	-1.288034453	-0.766227556
CAt6pp	0.020944465	0.389133287	0.005044879
CBIAT	0.140963986	-0.061987344	0.302618507
CBItonex	0.182673846	0.515640987	-0.213495868
CBItonex	0.351235761	0.162168647	-0.929169701
CBItonex	0.13014834	0.354009583	-0.631932714
CBItonex	0.279530185	-0.967597957	-0.680885948
CBIuabcpp	0.095223636	0.110741636	-0.042648988
CBIuabcpp	0.204099425	0.645077463	0.342977574
CBIuabcpp	0.155344172	0.123953326	-0.171191324
CBL1abcpp	0.095223636	0.110741636	-0.042648988
CBL1abcpp	0.204099425	0.645077463	0.342977574
CBL1abcpp	0.155344172	0.123953326	-0.171191324
CBL1tonex	0.182673846	0.515640987	-0.213495868
CBL1tonex	0.351235761	0.162168647	-0.929169701
CBL1tonex	0.13014834	0.354009583	-0.631932714
CBL1tonex	0.279530185	-0.967597957	-0.680885948
CBLAT	0.140963986	-0.061987344	0.302618507
CBMKr	-0.83346311	0.103294258	0.330410749
CBPS	0.366416851	-2.339448229	-1.808547277
CBPS	-0.167437036	-2.057828491	-1.195615978
CCGS	0.292223912	-0.187766705	-0.233325777
CD2abcpp	1.027988804	-0.397804451	-0.7926548
CD2t3pp	0.249235927	0.057078129	0.027881038
CD2t3pp	0.135505665	0.475617453	0.07666491
CD2tex	-0.903871103	-0.523639415	0.429627306
CD2tex	0.470065903	-1.366947595	-1.360493472
CD2tex	-0.472060634	0.327076275	1.148617799
CD2tex	0.180532993	-0.433848486	-1.481278919
CD2tpp	0.234847841	-0.257061647	0.288312565
CDAPPA120	-0.004776195	-0.125224165	0.175465156
CDAPPA140	-0.004776195	-0.125224165	0.175465156
CDAPPA141	-0.004776195	-0.125224165	0.175465156
CDAPPA160	-0.004776195	-0.125224165	0.175465156
CDAPPA161	-0.004776195	-0.125224165	0.175465156
CDAPPA180	-0.004776195	-0.125224165	0.175465156
CDAPPA181	-0.004776195	-0.125224165	0.175465156
CDGR	0.35707682	-0.172690557	-0.181924433
CDGUNPD	-0.097829247	0.337738883	1.189642321
CDGUNPD	0.018117403	0.42839728	0.519162323
CDGUNPD	-0.629134535	0.347505014	1.034909349
CDGUNPD	-0.575087865	0.535667954	0.382463892
CDGUNPD	-0.802651827	-3.538569324	0.904252533
CDPMEK	0.281251341	-0.190679052	-0.844862219
CDPPH	0.274178378	-0.033025328	-0.113400984
CELBpts	0.060061446	-0.335707479	-0.283443846
CELBpts	-0.222127298	0.257832812	0.779062916
CELBpts	-0.017818571	0.048515028	-0.057195219
CELBpts	0.275929316	0.065712667	-0.266131736
CELBpts	0.241073785	-0.10224412	-0.713379671
CELBpts	-0.274060671	0.576785208	0.950092433
CFAS160E	0.204481637	0.840588693	0.139897769
CFAS160G	0.204481637	0.840588693	0.139897769
CFAS180E	0.204481637	0.840588693	0.139897769
CFAS180G	0.204481637	0.840588693	0.139897769
CGLYabcpp	0.325598701	-1.134430665	-0.633259365
CGLYabcpp	0.388685578	-0.858665214	-0.208497304
CGLYabcpp	0.450045685	-0.586714925	0.12535561
CGLYabcpp	0.440783128	-0.182120659	0.531640483
CGLYabcpp	0.387216832	-0.833918365	-0.701660488
CGLYtex	-0.903871103	-0.523639415	0.429627306
CGLYtex	0.470065903	-1.366947595	-1.360493472
CGLYtex	-0.472060634	0.327076275	1.148617799
CGLYtex	0.180532993	-0.433848486	-1.481278919
CHLabcpp	-0.181133064	1.035798303	0.914259452
CHLabcpp	-0.00102694	0.809967764	0.994916745
CHLabcpp	-0.075512168	0.86258472	1.010059476
CHLabcpp	0.312712019	0.750088936	0.662070726
CHLt2pp	-0.577438688	-0.147133043	0.812530164
CHLt2pp	-0.835420906	-0.200696768	-0.144288614
CHLt3pp	0.080910332	-0.020505064	0.120730719
CHLtex	-0.903871103	-0.523639415	0.429627306
CHLtex	0.470065903	-1.366947595	-1.360493472
CHLtex	-0.472060634	0.327076275	1.148617799
CHLtex	0.180532993	-0.433848486	-1.481278919
CHOLATEtpp	0.400853911	0.889531067	0.647343895
CHOLD	-0.233637437	0.770071557	1.613489718
CHOLID	0.183486635	1.200306916	1.66631301
CHORM	0.324834585	-0.347196216	-0.125120094
CHORM	-0.249596966	-1.547796666	-1.222343252
CHORS	0.431110202	0.150186371	0.269830462
CHRPL	0.091660672	0.215577092	0.714136922
CHRPL	-0.020491714	-0.518978238	-0.800839474
CHTBSptspp	0.060061446	-0.335707479	-0.283443846
CHTBSptspp	-0.222127298	0.257832812	0.779062916
CHTBSptspp	-0.017818571	0.048515028	-0.057195219
CHTBSptspp	0.275929316	0.065712667	-0.266131736
CHTBSptspp	0.241073785	-0.10224412	-0.713379671
CHTBStex	-0.903871103	-0.523639415	0.429627306
CHTBStex	-0.916155017	-0.107344529	-0.104573042
CHTBStex	0.470065903	-1.366947595	-1.360493472
CHTBStex	-0.472060634	0.327076275	1.148617799
CHTBStex	0.180532993	-0.433848486	-1.481278919
CINNDO	-0.204558368	0.453269052	1.346095782
CINNDO	-0.095376573	0.382443786	1.078971567
CINNDO	0.05973382	0.451264337	0.802501507
CINNDO	-0.10248346	0.114166066	0.661157823
CITL	-1.582009372	0.074162033	0.972019988
CITL	-0.90216912	0.030987206	-0.082021305
CITL	-1.152657981	0.463474027	1.389677534
CITL	-1.400955937	0.786701277	1.25323857
CITt7pp	-1.36820964	0.464032108	0.883059932
CITtex	-0.903871103	-0.523639415	0.429627306
CITtex	0.470065903	-1.366947595	-1.360493472
CITtex	-0.472060634	0.327076275	1.148617799
CITtex	0.180532993	-0.433848486	-1.481278919
CLBtex	-0.903871103	-0.523639415	0.429627306
CLBtex	0.470065903	-1.366947595	-1.360493472
CLBtex	-0.472060634	0.327076275	1.148617799
CLBtex	0.180532993	-0.433848486	-1.481278919
CLIPAabctex	0.363288825	-0.051777102	-0.269482443
CLIPAabctex	0.107044349	-0.046373037	-0.134395909
CLIPAabctex	0.192492278	0.283436952	0.128843753
CLIPAabctex	0.277832573	-0.087066177	-0.125671511
CLIPAabctex	0.31708722	-0.153016329	-0.195797867
CLIPAabctex	0.186827508	0.271625516	-0.096252091
CLIPAabctex	0.206756435	0.249321099	-0.282057528
CLPNS120pp	0.026073401	0.820972935	0.608571484
CLPNS120pp	0.248988463	0.222785233	0.246343095
CLPNS140pp	0.026073401	0.820972935	0.608571484
CLPNS140pp	0.248988463	0.222785233	0.246343095
CLPNS141pp	0.026073401	0.820972935	0.608571484
CLPNS141pp	0.248988463	0.222785233	0.246343095
CLPNS160pp	0.026073401	0.820972935	0.608571484
CLPNS160pp	0.248988463	0.222785233	0.246343095
CLPNS161pp	0.026073401	0.820972935	0.608571484
CLPNS161pp	0.248988463	0.222785233	0.246343095
CLPNS180pp	0.026073401	0.820972935	0.608571484
CLPNS180pp	0.248988463	0.222785233	0.246343095
