,Sort,Name,Original,PDV,PDV-V2,Maize-Expanded,M-MiscBiomass,M-ExpEnergy,M-ModifiedPDV,SimpleThermo
FLEX_cpd03148_d0,900,Exchange for Chlorophyll a,-0.0001247187435,,,-0.0001247187435,-0.0001247187435,-0.0001247187435,0.0001247187435,0.0001247187435
FLEX_cpd05508_d0,900,Exchange for Lutein,2.5423436175e-05,,,2.5423436175e-05,2.5423436175e-05,2.5423436175e-05,2.5423436175e-05,2.5423436175e-05
FLEX_cpd08358_d0,900,Exchange for UDP-6-sulfoquinovose,-6.475780912500001e-05,,,-6.475780912500001e-05,-6.475780912500001e-05,-6.475780912500001e-05,6.475780912500001e-05,6.475780912500001e-05
FLEX_cpd12844_d0,900,Exchange for Phytonadiol,-4.676952881249999e-06,,,-4.676952881249999e-06,-4.676952881249999e-06,-4.676952881249999e-06,4.676952881249999e-06,4.676952881249999e-06
FLEX_cpd16443_c0,900,Exchange for beta-D-Ribofuranose,-0.000180842178075,,,-0.000180842178075,-0.000180842178075,-0.000180842178075,0.000180842178075,-0.000180842178075
FLEX_cpd16503_c0,900,Exchange for Plastoquinol-9,-7.4351558625e-07,,,-7.4351558625e-07,-7.4351558625e-07,-7.4351558625e-07,7.4351558625e-07,7.4351558625e-07
FLEX_cpd19001_c0,900,Exchange for alpha-D-Glucose,0.0,,,0.00479687475,0.00479687475,-0.00479687475,-0.0031730959079972,-0.0038619863208444
FLEX_cpd00356_c0,900,Exchange for dCTP,-0.0001247187435,,,0.0001247187435,0.0001247187435,-0.0001247187435,0.0001247187435,0.0001247187435
FLEX_cpd00347_c0,900,Exchange for 5-10-Methenyltetrahydrofolate,4.79687475e-07,,,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07
FLEX_cpd00345_c0,900,Exchange for 5-Methyltetrahydrofolate,4.79687475e-07,,,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07
FLEX_cpd00156_c0,900,Exchange for L-Valine,-0.00060920309325,,,-0.00060920309325,-0.00060920309325,-0.00060920309325,-0.0004541811774022,-0.0004541811774022
FLEX_cpd00115_c0,900,Exchange for dATP,-0.0001439062425,,,-0.0001439062425,-0.0001439062425,-0.0001439062425,-0.0001439062425,-0.0001439062425
FLEX_cpd00119_c0,900,Exchange for L-Histidine,-0.0001822812405,,,-0.0001822812405,-0.0001822812405,-0.0001822812405,-0.0001772549219992,-0.0001772549219991
FLEX_cpd00125_c0,900,Exchange for 5-10-Methylenetetrahydrofolate,4.79687475e-07,,,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07
FLEX_cpd00129_c0,900,Exchange for L-Proline,0.000460499976,,,0.000460499976,-0.0004314071713664,-0.0003098863443664,0.000460499976,0.000460499976
FLEX_cpd00130_c0,900,Exchange for L-Malate,0.0001774843657499,,,0.0001774843657499,-0.0001774843657499,0.0,0.0001774843657499,0.0001774843657499
FLEX_cpd00132_c0,900,Exchange for L-Asparagine,0.000268624986,,,0.000268624986,0.000268624986,0.0,0.000268624986,0.000268624986
FLEX_cpd00331_c0,900,Exchange for cis-Aconitate,0.0004125312285,,,0.0004125312285,0.0004125312285,0.0004125312285,0.0004125312285,0.0004125312285
FLEX_cpd00137_c0,900,Exchange for Citrate,6.235937175e-05,,,6.235937175e-05,6.235937175e-05,6.235937175e-05,6.235937175e-05,6.235937175e-05
FLEX_cpd00159_c0,900,Exchange for L-Lactate,-0.00018707811525,,,-0.00018707811525,-0.00018707811525,-0.00018707811525,0.00018707811525,0.00018707811525
FLEX_cpd00161_c0,900,Exchange for L-Threonine,-0.000460499976,,,-0.000460499976,-0.000460499976,-0.000460499976,0.000460499976,0.000460499976
FLEX_cpd00163_c0,900,Exchange for UDP-xylose,0.001420255775406,,,-0.0007222343141636,0.0005070646166877,0.0022994466128131,0.0036744060585,0.0036744060585
FLEX_cpd00201_c0,900,Exchange for 10-Formyltetrahydrofolate,4.79687475e-07,,,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07,4.79687475e-07
FLEX_cpd00205_c0,900,Exchange for K+,-0.00147264054825,,,-0.00147264054825,-0.00147264054825,-0.00147264054825,0.0,0.0
FLEX_cpd00214_c0,900,Exchange for Palmitate,0.0008003674243318,,,0.00157817179275,-0.00157817179275,0.00157817179275,0.00157817179275,0.00157817179275
FLEX_cpd00241_c0,900,Exchange for dGTP,-0.0001247187435,,,-0.0001247187435,-0.0001247187435,-0.0001247187435,-0.0001247187435,-0.0001247187435
FLEX_cpd25914_c0,900,Exchange for ubiquinol(9),-4.79687475e-07,,,-4.79687475e-07,-4.79687475e-07,-4.79687475e-07,4.79687475e-07,4.79687475e-07
EX_cpd00075_e0,800,Exchange for Nitrite,0.003083334,,,0.003083334,0.003083334,0.003083334,0.00308,0.00308
EX_cpd00067_e0,800,Exchange for H+,0.2740959498927307,,,0.2656064679573911,0.2607780790992964,0.2658653798483533,0.5386972001958066,0.5037032154222586
EX_cpd00073_e0,800,Exchange for Urea,-0.000554454050524,,,-0.0076461962033334,-0.0062194709002396,-0.0040790724126786,-0.001157185273024,-0.0187225045013221
EX_cpd00007_e0,800,Exchange for O2,-0.004853930359047,,,-0.0039915264656331,-0.0009169373226048,-0.0061004844584497,0.0029520237391286,0.002672863397915
EX_cpd00099_e0,800,Exchange for Cl-,-0.0003357812325,,,-0.0003357812325,-0.0003357812325,-0.0003357812325,-0.0003357812325,-0.0003357812325
EX_cpd00009_e0,800,Exchange for Phosphate,0.0018333005271767,,,0.0013341723919539,0.001334172391954,0.0018333005271766,-0.0156828031722375,-0.0156799250473882
EX_cpd00205_e0,800,Exchange for K+,-0.0004908801827499,,,-0.0004908801827499,-0.0004908801827499,-0.0004908801827499,-0.001963520731,-0.001963520731
EX_cpd00076_e0,800,Exchange for Sucrose,-0.0195950409436061,,,-0.0237030470030361,-0.0169236344601315,-0.0185713064062079,-0.0289154122151539,-0.0289336906877429
EX_cpd00048_e0,800,Exchange for Sulfate,-0.000139585936375,,,-0.0001395859363749,-0.000139585936375,-0.000139585936375,-0.0003775472965346,-0.0002360967387369
EX_cpd00011_e0,800,Exchange for CO2,0.0260793509290538,,,0.0355844698358033,0.0098459054443167,0.0355720424344847,0.0138709411271631,0.0315056432973529
EX_cpd11632_e0,800,Exchange for hn,-0.4013902922847796,,,-0.3506432255590538,-0.7726862293103355,-0.718064577246389,-0.2552,-0.2552
EX_cpd00001_e0,800,Exchange for H2O,0.0384969436403123,,,0.034537677026518,0.0135381190648281,0.0388843178864277,0.1051340092715182,0.0873167465229802
EX_cpd00209_e0,800,Exchange for Nitrate,-0.001541667,,,-0.001541667,-0.001541667,-0.001541667,-0.00154,-0.00154
EX_cpd00254_e0,800,Exchange for Mg,-4.1572914500000006e-05,,,-4.1572914500000006e-05,-4.1572914500000006e-05,-4.1572914500000006e-05,-0.0002910104015,-0.0002910104015
EX_cpd00013_e0,800,Exchange for NH3,-0.010633555578095,,,0.0,-0.0,0.0,-0.0352788046390428,-0.0
EX_cpd00204_e0,800,Exchange for CO,2.53022514998508e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,2.530225149954824e-07,1.5989582500000004e-07,1.5989582500000004e-07
rxn08685_x0,700,hydrogen peroxide transport via diffusion (external),-0.0004333683033214,,,0.0,0.0406423253492868,0.0319008991584846,0.0,0.0
rxn08920_d0,700,L-methionine transport via diffusion (extracellular to periplasm),-4.6660866971348286e-05,,,-4.656774028134997e-05,-4.656774028134997e-05,-4.666086697134556e-05,-4.656774028134984e-05,-4.6567740281349855e-05
rxn08704_d0,700,Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),-0.0029045964813318,,,-0.00368240084975,-0.00052605726425,-0.00368240084975,-0.00368240084975,-0.00368240084975
rxn08689_m0,700,h2s transport (periplasm),0.0,,,0.0,0.0,0.0,0.0,2.6007684111949476e-05
rxn08689_d0,700,h2s transport (periplasm),-0.0066713876533227,,,-0.0036137842372137,-0.0407002380576768,-0.0319588118668746,-0.0091285583793048,-0.0414925568814136
rxn08685_d0,700,hydrogen peroxide transport via diffusion (external),0.0070468432482541,,,0.0,0.0,0.0,0.0,0.0414437071136217
rxn08633_d0,700,L-glutamate transport via diffusion (extracellular to periplasm),0.0,,,0.0,0.0,0.0,0.0,-0.0370920865750885
rxn08730_c0,700,proton transport via diffusion (extracellular to periplasm),-0.0133219437235193,,,-0.0218114256588589,-0.0266398145169536,-0.0215525137678966,-0.0356706904204434,-0.0706646751939914
rxn08653_x0,700,glycolate transport via diffusion (extracellular to periplasm),0.0004333683033214,,,0.0004333683033214,0.0004333683033214,0.0004333683033214,0.0008619397318928,0.0008619397318928
rxn08653_d0,700,glycolate transport via diffusion (extracellular to periplasm),-0.0004266526786714,,,-0.0004266526786714,-0.0004266526786714,-0.0004266526786714,-0.0008552241072428,-0.0008552241072428
rxn08645_x0,700,D-glycerate transport via diffusion (extracellular to periplasm),0.0005,,,0.0005,0.0005,0.0005,0.0011444048497195,0.0011444048497195
rxn08633_x0,700,L-glutamate transport via diffusion (extracellular to periplasm),0.0,,,-0.0345194579698429,0.0,0.0,-0.0458516404842007,-0.001
rxn08721_d0,700,L-histidine transport via diffusion (extracellular to periplasm),-3.51924314992e-05,,,-3.51924314992e-05,-3.51924314992e-05,-3.51924314992e-05,-4.021874999999999e-05,-4.0218750000000026e-05
rxn08730_x0,700,proton transport via diffusion (extracellular to periplasm),-0.0821669144377866,,,-0.069936675345144,0.0,-0.0012185418138156,-0.0917032809684014,0.0022888096994391
rxn08868_x0,700,Malate transport via diffusion (extracellular to periplasm),-0.0415834572188933,,,-0.035468337672572,-0.0005,-0.0011092709069078,-0.0469960453339202,0.0
rxn08730_d0,700,proton transport via diffusion (extracellular to periplasm),-0.2048272617483379,,,-0.1610959891753553,-0.1781353445945814,-0.0845665314210483,-0.1762275032235737,-0.2391192184048742
rxn08730_m0,700,proton transport via diffusion (extracellular to periplasm),0.499823758242012,,,0.4381033352553983,0.5053449269173734,0.524542447106344,0.6158339689337041,0.7113471962548447
rxn08747_d0,700,L-isoleucine transport via diffusion (extracellular to periplasm),-0.0004750082835772,,,-0.0004750082835772,-0.0004750082835772,-0.0004750082835772,-0.0004750082835772,-0.0004750082835772
rxn08749_d0,700,IMP transport via diffusion (extracellular to periplasm),-0.0001274876344658,,,-0.0001275210883871,-0.0001275210883872,-0.0001274876344658,-0.0001010423863088,-0.0001000830113591
rxn08756_d0,700,isopentenyl-diphosphate:NAD+ oxidoreductase,0.0,,,0.0,0.0,0.0105591476365617,0.0,0.0
rxn00083_c0,700,NADPH:NAD+ oxidoreductase,0.0,,,0.0,0.0948142235145646,0.088019230879797,0.0,0.0
rxn08766_d0,700,FabH,0.0031956068828318,,,0.00397341125125,0.0007637679150247,0.00397341125125,0.00397341125125,0.00397341125125
rxn08786_d0,700,L-leucine transport via diffusion (extracellular to periplasm),-0.0001592920583647,,,-0.0001592920583647,-0.0001592920583647,-0.0001592920583647,-0.0002642403639652,-0.0002642403639652
rxn08856_d0,700,L-lysine transport via diffusion (extracellular to periplasm),-8.89071953663999e-05,,,-8.89071953663999e-05,-8.89071953663999e-05,-8.89071953663999e-05,-0.0006103185219828,-0.0006103185219828
rxn08868_d0,700,Malate transport via diffusion (extracellular to periplasm),0.0,,,0.0,0.0119177955528036,-0.0053120818273943,-0.0858489767343621,0.0
rxn08868_m0,700,Malate transport via diffusion (extracellular to periplasm),0.0411693270321433,,,0.035054207485822,0.0,-0.010666666,0.0,0.0050443637377358
rxn08633_m0,700,L-glutamate transport via diffusion (extracellular to periplasm),-0.0039289854132429,,,0.0018963320408143,0.0,0.0009111823034916,0.001088825897674,0.0
rxn00191_m0,700,L-Alanine:2-oxoglutarate aminotransferase,0.0,,,0.0,0.0,0.0,0.0,-0.0058023387377271
rxn08625_m0,700,L-glutamine transport via diffusion (extracellular to periplasm),0.0,,,0.0,0.0,-0.0010450390537842,0.0,0.0
rxn08170_d0,700,L-aspartate transport via diffusion (extracellular to periplasm),0.0004324359283359,,,0.002765873902005,-0.0029095687144721,0.0004324359283359,-0.0486237157574238,0.0092608406315578
rxn07456_d0,700,R07641,7.689141657199952e-05,,,0.0,7.70776699519989e-05,7.689141657200082e-05,0.0085442500037595,0.0085442500037595
rxn07579_d0,700,R07765,0.0002910104015,,,0.0002910104015,0.0002377106507747,0.0002910104015,0.0002910104015,0.0002910104015
rxn08999_c0,700,nitrite transport via diffusion (extracellular to periplasm),0.003083334,,,0.003083334,0.003083334,0.003083334,0.00308,0.00308
rxn08043_d0,700,pyruvate:2-oxobutanoate acetaldehydetransferase (decarboxylating),0.0004750082835772,,,0.0004750082835772,0.0004750082835772,0.0004750082835772,0.0004750082835772,0.0004750082835772
rxn08063_m0,700,Acetate transport via diffusion (extracellular to periplasm),0.0,,,0.0,0.0,0.0,0.0,-2.6007684111949476e-05
rxn08096_d0,700,alpha-ketoglutarate transport via diffusion (extracellular to periplasm),0.0011831997817071,,,0.0,0.0022053595737041,-0.0027134418637679,0.0,0.0375573759643899
rxn08096_m0,700,alpha-ketoglutarate transport via diffusion (extracellular to periplasm),0.0044901550884169,,,-0.0008075061431403,0.0005984400329686,0.0,0.0,0.0010888258976739
rxn08096_x0,700,alpha-ketoglutarate transport via diffusion (extracellular to periplasm),0.0,,,0.0345194579698429,0.0,0.0,0.0458516404842007,0.001
rxn08104_d0,700,L-alanine transport via diffusion (extracellular to periplasm),-0.0299272926645029,,,9.136928193799531e-05,0.0144512707249102,0.0,0.0706773284441687,0.0480581884922105
rxn08134_d0,700,AMP transport via diffusion (extracellular to periplasm),-0.0073778065502351,,,-0.0043200503346675,-0.0414065041551306,0.0005258992561573,0.0,-0.0443925629040893
rxn08134_m0,700,AMP transport via diffusion (extracellular to periplasm),-6.715624650000066e-06,,,0.0047189006538411,0.0,-6.715624649999985e-06,0.0,-6.715624650000039e-06
rxn08155_d0,700,L-arginine transport via diffusion (extracellular to periplasm),-0.000629529050524,,,0.0,0.0,-7.5075e-05,-7.507499999999986e-05,0.0
rxn08155_m0,700,L-arginine transport via diffusion (extracellular to periplasm),0.0,,,-0.001157185273024,-0.0006667994083186,-2.679782802399996e-05,-0.001082110273024,-0.001157185273024
rxn08170_m0,700,L-aspartate transport via diffusion (extracellular to periplasm),0.0055960617457463,,,0.0005516125026304,0.0013400345432589,0.0002829875166304,0.0,0.0085623874110555
rxn08625_d0,700,L-glutamine transport via diffusion (extracellular to periplasm),-0.0047507696940459,,,-0.0004336899267471,-0.0047508890395831,0.0006943135329718,-0.0040952511348387,-0.0045605405241401
rxn08170_x0,700,L-aspartate transport via diffusion (extracellular to periplasm),0.0415834572188933,,,0.035468337672572,0.0005,0.0011092709069078,0.0469960453339202,0.0
rxn08173_j0,700,F(1)-ATPase,0.3442818706029017,,,0.3006089913072645,0.3691424429577122,0.3840320428870772,0.4569404042871539,0.5259339007925361
rxn08217_m0,700,citrate transport via diffusion (extracellular to periplasm),-0.0050444492431159,,,-0.0055720720116945,-0.0041897789996227,-0.0036633778645398,-0.0079723155334753,-0.0079732749084251
rxn08233_c0,700,Chloride/proton antiport,0.00016789061625,,,0.00016789061625,0.00016789061625,0.00016789061625,0.00016789061625,0.00016789061625
rxn08284_d0,700,L-cysteine transport via diffusion (extracellular to periplasm),-1.2339133028651735e-05,,,-1.2432259718650028e-05,-1.2432259718650028e-05,-1.2339133028654436e-05,0.0,1.707399028134975e-05
rxn08284_m0,700,L-cysteine transport via diffusion (extracellular to periplasm),1.5989582500000004e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,-2.5847788286949478e-05
rxn08335_m0,700,(S)-dihydroorotate:quinone oxidoreductase,1.816416571999522e-06,,,2.0026699520054106e-06,2.0026699519989054e-06,1.816416572000823e-06,0.0085442500037595,0.0085442500037595
rxn08392_d0,700,trans hexadecenoyl-[acp] reductase,0.0031956068828318,,,0.00397341125125,0.0007637679150247,0.00397341125125,0.00397341125125,0.00397341125125
rxn08436_d0,700,RXN-9549.c,0.0029045964813318,,,0.00368240084975,0.00052605726425,0.00368240084975,0.00368240084975,0.00368240084975
rxn08525_d0,700,formate transport via diffusion (extracellular to periplasm),0.0001436424807304,,,0.0002140934955751,-1.5989582500000004e-07,1.3431249299999985e-05,0.0003342926170741,-1.5989582500000004e-07
rxn08525_m0,700,formate transport via diffusion (extracellular to periplasm),0.0,,,0.0,0.0,0.0,0.0,0.0006476196859542
rxn08544_d0,700,Fumarate transport via diffusion (extracellular to periplasm),-0.0001673702029666,,,-0.0001674036568879,-0.000167403656888,-0.0001673702029666,-6.082363630889691e-05,-5.986426135910773e-05
rxn08544_m0,700,Fumarate transport via diffusion (extracellular to periplasm),0.0001673702029666,,,0.0001674036568879,0.000167403656888,0.0001673702029666,6.082363630889691e-05,5.986426135910773e-05
rxn08920_m0,700,L-methionine transport via diffusion (extracellular to periplasm),-3.197916500000001e-07,,,-3.197916500000001e-07,-3.197916500000001e-07,-3.197916500000001e-07,-3.197916500000001e-07,-3.197916500000001e-07
rxn10480_c0,700,CO transporter via diffusion,2.53022514998508e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,2.530225149954824e-07,1.5989582500000004e-07,1.5989582500000004e-07
rxn08999_d0,700,nitrite transport via diffusion (extracellular to periplasm),-0.001541667,,,-0.001541667,-0.001541667,-0.001541667,-0.00154,-0.00154
rxn09784_d0,700,TRANS-RXNBWI-115551.cm,4.363275983749852e-05,,,4.353963314750001e-05,4.353963314750001e-05,4.363275983749549e-05,0.0003038180570825,0.0003038180570825
rxn09785_d0,700,"Transport of S-adenosyl-L-homocysteine, mitochondrial",-4.337973732250001e-05,,,-4.337973732250001e-05,-4.337973732250001e-05,-4.337973732250001e-05,-0.0003036581612575,-0.0003036581612575
rxn09785_m0,700,"Transport of S-adenosyl-L-homocysteine, mitochondrial",-4.796874750000001e-07,,,-4.796874750000001e-07,-4.796874750000001e-07,-4.796874750000001e-07,-3.357812325e-06,-3.357812325e-06
rxn09789_d0,700,5-Methyltetrahydrofolate mitochondrial transport via diffusion,4.640784445634978e-05,,,4.640784445634997e-05,4.640784445634997e-05,4.640784445635008e-05,4.640784445634984e-05,4.6407844456349856e-05
rxn09792_m0,700,4-Hydroxybenzoate mitochondrial transport,1.5989582500000004e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,1.5989582500000004e-07,1.119270775e-06,1.119270775e-06
rxn09794_d0,700,4-Aminobenzoate mitochondrial transport via diffusion,-6.715624650000066e-06,,,-6.715624650000107e-06,-6.715624650000039e-06,-6.715624649999985e-06,-6.715624650000147e-06,-6.715624650000039e-06
rxn09794_m0,700,4-Aminobenzoate mitochondrial transport via diffusion,6.715624650000066e-06,,,6.715624650000107e-06,6.715624650000039e-06,6.715624649999985e-06,6.715624650000147e-06,6.715624650000039e-06
rxn09817_d0,700,(S)-Dihydrooroate nuclear transport,-1.816416571999522e-06,,,-2.0026699520054106e-06,-2.0026699519989054e-06,-1.816416572000823e-06,-0.0085442500037595,-0.0085442500037595
rxn09817_m0,700,(S)-Dihydrooroate nuclear transport,1.816416571999522e-06,,,2.0026699520054106e-06,2.0026699519989054e-06,1.816416572000823e-06,0.0085442500037595,0.0085442500037595
rxn09839_d0,700,"glyoxylate transport, peroxisomal",-0.0408174591185385,,,9.152917776299532e-05,0.000218667448538,0.0,0.0001871621779588,-0.0025672086138595
rxn09839_m0,700,"glyoxylate transport, peroxisomal",0.0,,,-0.0002744442340586,-0.0004015825048336,-0.0001940081351656,-0.001081950377199,0.0058024986335521
rxn09839_x0,700,"glyoxylate transport, peroxisomal",0.0408174591185385,,,1.551139940763356e-05,-0.0002659646464333,0.0,-0.001089925795023,-0.0032352900196925
rxn07343_d0,700,"7,9,7',9'-tetracis-lycopene cis-trans-isomerase",8.8422391225e-05,,,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05,8.8422391225e-05
rxn10480_d0,700,CO transporter via diffusion,-2.53022514998508e-07,,,-1.5989582500000004e-07,-1.5989582500000004e-07,-2.530225149954824e-07,-1.5989582500000004e-07,-1.5989582500000004e-07
rxn10826_d0,700,TRANS-RXNBWI-115401.ce.maizeexp.HCO3_HCO3,0.0,,,-0.028181966830202,0.000280479687475,-0.028181780576822,-0.0366491391640095,-0.0366491391640095
rxn10832_d0,700,CoA transporter,-0.0077544980372421,,,-0.0082821208058207,-0.006899827793749,-0.0063734266586661,-0.0143347137032969,-0.0138504154401708
rxn10832_m0,700,CoA transporter,0.0050444492431159,,,0.0055720720116945,0.0041897789996227,0.0036633778645398,0.0079723155334753,0.007999282592537
rxn10867_d0,700,Nicotinamide transport,2.53022514998508e-07,,,1.5989582500000004e-07,1.5989582500000004e-07,2.530225149954824e-07,1.5989582500000004e-07,1.5989582500000004e-07
rxn00078_c0,700,ATP:NADH 2'-phosphotransferase,0.0,,,0.0,3.677603974989053e-07,0.0,0.0,-0.0817031445255894
rxn11574_d0,700,carotenoid beta-end group lyase (decyclizing),2.910104015e-05,,,2.910104015e-05,2.910104015e-05,2.910104015e-05,2.910104015e-05,2.910104015e-05
rxn11700_d0,700,rxn11700,0.00012311978525,,,0.00012311978525,0.00012311978525,0.00012311978525,0.00012311978525,0.00012311978525
rxn11702_d0,700,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,1.5589842937500006e-06,,,1.5589842937500006e-06,1.5589842937500006e-06,1.5589842937500006e-06,1.091289005625e-05,1.091289005625e-05
rxn11703_d0,700,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",1.5589842937500006e-06,,,1.5589842937500006e-06,1.5589842937500006e-06,1.5589842937500006e-06,1.091289005625e-05,1.091289005625e-05
rxn11775_c0,700,D-ribose pyranase,5.846430945300048e-05,,,0.0,0.0,0.0,0.0,0.0
