,Name,Mature_leaf_flux,Mature_leaf_vfit
rxn00899_m0,3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,
rxn00902_d0,"acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",-0.00015929205836479992,-6.0092058364799925e-05
rxn00903_c0,L-Valine:2-oxoglutarate aminotransferase,1.8164165719992373e-06,
rxn00903_d0,L-Valine:2-oxoglutarate aminotransferase,-0.00011943322710879917,-4.7533227108799174e-05
rxn00903_m0,L-Valine:2-oxoglutarate aminotransferase,0.0,
rxn00907_c0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",2.23854155e-06,
rxn00907_d0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",0.00020066224627526355,
rxn00907_m0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",6.875520475000039e-06,
rxn00908_m0,glycine synthase,6.87464303497022e-05,0.0
rxn00910_c0,5-methyltetrahydrofolate:NADP+ oxidoreductase,-0.00018513017943384998,
rxn00912_c0,"5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase",1.8164165719992373e-06,
rxn00912_m0,"5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase",0.0,
rxn00913_c0,Guanosine 5'-monophosphate phosphohydrolase,6.0191184363001116e-05,
rxn00914_c0,ATP:guanosine 5'-phosphotransferase,0.0,
rxn00915_c0,GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,-6.0191184363001116e-05,
rxn00917_c0,Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming),0.00014911953651595232,
rxn00927_w0,Adenosine ribohydrolase,0.0,
rxn00929_c0,L-Proline:NAD+ 5-oxidoreductase,0.0,
rxn00929_d0,L-Proline:NAD+ 5-oxidoreductase,-5.9e-05,0.0
rxn00931_c0,L-Proline:NADP+ 5-oxidoreductase,0.0,
rxn00931_d0,L-Proline:NADP+ 5-oxidoreductase,-5.9e-05,0.0
rxn00937_m0,L-asparagine hydro-lyase (3-cyanoalanine-forming),-0.0005516125026304001,
rxn00938_c0,Nicotinamide amidohydrolase,-1.087291610000346e-06,
rxn00940_c0,Nicotinamide D-ribonucleotide phosphoribohydrolase,0.0,
rxn00942_c0,N-ribosylnicotinamide ribohydrolase,-1.247187435000346e-06,
rxn00943_x0,Palmitoyl-CoA hydrolase,0.0,
rxn00947_d0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00947_r0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00947_x0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00948_r0,Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating),0.0,
rxn00965_c0,4-Hydroxybenzoyl-CoA hydrolase,1.5989582500000004e-07,
rxn00974_c0,citrate hydro-lyase (cis-aconitate-forming),0.0040442737988727545,
rxn00974_d0,citrate hydro-lyase (cis-aconitate-forming),0.0,
rxn00974_m0,citrate hydro-lyase (cis-aconitate-forming),0.005333333,0.0
rxn00979_c0,glycolaldehyde:NAD+ oxidoreductase,6.715624650000039e-06,
rxn00980_c0,2-Phosphoglycolate phosphohydrolase,0.0,
rxn00980_d0,2-Phosphoglycolate phosphohydrolase,0.00042665267867142767,7.33473213285724e-05
rxn00980_n0,2-Phosphoglycolate phosphohydrolase,0.0,
rxn00991_m0,(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming),0.0,
rxn00993_c0,4-fumarylacetoacetate fumarylhydrolase,0.0,
rxn01000_d0,prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming),0.0010106696665017748,
rxn01003_c0,phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming),0.0,
rxn01005_c0,UTP:1-phospho-alpha-D-glucuronate uridylyltransferase,0.0,
rxn01007_c0,UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming),0.005406272694687742,
rxn01008_c0,UDP-glucuronate 4-epimerase,0.0,
rxn01008_g0,UDP-glucuronate 4-epimerase,0.0,
rxn01009_c0,UDP-D-glucuronate carboxy-lyase (UDP-D-apiose-forming),0.0,
rxn01011_c0,D-Glycerate:NAD+ 2-oxidoreductase,0.0,
rxn01011_d0,D-Glycerate:NAD+ 2-oxidoreductase,0.0,
rxn01011_x0,D-Glycerate:NAD+ 2-oxidoreductase,0.0005,0.0
rxn01018_d0,carbamoyl-phosphate:L-aspartate carbamoyltransferase,2.0026699519989054e-06,
rxn01019_d0,Carbamoyl-phosphate:L-ornithine carbamoyltransferase,7.5075e-05,0.0
rxn01021_c0,Methylthioadenosine methylthioribohydrolase,0.0,
rxn01028_c0,"5,6-Dihydrothymine:NADP+ oxidoreductase",0.0,
rxn01029_c0,Agmatine iminohydrolase,0.0,
rxn01032_c0,Benzaldehyde:NAD+ oxidoreductase,0.0,
rxn01069_d0,O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming),0.0001279342689745376,2.22157310254624e-05
rxn01071_c0,ATP:ethanolamine O-phosphotransferase,6.076041350000004e-07,
rxn01074_c0,UTP:alpha-D-xylose-1-phosphate uridylyltransferase,0.0,
rxn01075_c0,UDP-L-arabinose 4-epimerase,0.0,
rxn01075_g0,UDP-L-arabinose 4-epimerase,0.0,
rxn01076_c0,ATP:D-glucuronate 1-phosphotransferase,0.0,
rxn01099_c0,D-Glycerate-3-phosphate phosphohydrolase,0.0005,
rxn01100_c0,ATP:3-phospho-D-glycerate 1-phosphotransferase,0.002125,0.0
rxn01100_d0,ATP:3-phospho-D-glycerate 1-phosphotransferase,0.031916667,
rxn01101_d0,3-Phospho-D-glycerate:NAD+ 2-oxidoreductase,0.000203775,0.0
rxn01102_d0,ATP:(R)-glycerate 3-phosphotransferase,0.0,
rxn01106_c0,"2-Phospho-D-glycerate 2,3-phosphomutase",0.002125,0.0
rxn01106_d0,"2-Phospho-D-glycerate 2,3-phosphomutase",-0.031212891999999992,
rxn01107_c0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_d0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_m0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_x0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01111_d0,ATP:D-ribulose-5-phosphate 1-phosphotransferase,0.032129993339335715,-0.0002133263393357152
rxn01115_c0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),3.341541662000001e-05,2.078458337999999e-05
rxn01115_d0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),0.000325,0.00016249999999999994
rxn01115_m0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),0.0,
rxn01116_d0,D-Ribulose-5-phosphate 3-epimerase,-0.021468523865160453,
rxn01117_c0,D-arabinose-5-phosphate aldose-ketose-isomerase,0.0,
rxn01169_c0,ATP:beta-D-glucose 6-phosphotransferase,0.0,
rxn01169_m0,ATP:beta-D-glucose 6-phosphotransferase,0.0,
rxn01171_c0,D-glucose 1-epimerase,0.0,
rxn01179_c0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01179_n0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01179_r0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01181_c0,4-Hydroxycinnamyl aldehyde:NADP+ oxidoreductase (CoA-hydroxycinnamoylating),0.0,
rxn01182_c0,4-Coumarate:CoA ligase (AMP-forming),1.5989582500000004e-07,
rxn01199_c0,ATP:D-xylulose 5-phosphotransferase,0.0,
rxn01199_d0,ATP:D-xylulose 5-phosphotransferase,0.0,
rxn01200_d0,Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,0.010161377257229078,
rxn01201_c0,4-Hydroxybutanoate:NAD+ oxidoreductase,0.0,
rxn01204_c0,4-aminobutanoate:2-oxoglutarate aminotransferase,0.0,
rxn01207_m0,4-methyl-2-oxopentanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,
rxn01208_c0,R01652,0.0,
rxn01208_d0,R01652,-0.00015929205836479992,
rxn01208_m0,R01652,0.0,
rxn01208_x0,R01652,0.0,
rxn01211_c0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.0,
rxn01211_d0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.00020066224627526355,
rxn01211_m0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",6.875520475000039e-06,
rxn01213_c0,GPPSYN-RXN,0.0002203844155975,
rxn01213_m0,GPPSYN-RXN,0.0,
rxn01217_c0,dCMP aminohydrolase,0.0,
rxn01219_c0,ATP:dCMP phosphotransferase,0.0,
rxn01220_c0,ATP:deoxycitidine 5'-phosphotransferase,0.0,
rxn01225_c0,Guanine aminohydrolase,0.0,
rxn01226_c0,Guanosine ribohydrolase,0.0,
rxn01249_c0,Pyridoxine:NADP+ 4-oxidoreductase,0.0,
rxn01249_d0,Pyridoxine:NADP+ 4-oxidoreductase,0.0,
rxn01253_c0,Pyridoxamine:pyruvate aminotransferase,0.0,
rxn01255_d0,5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming),0.0011457693507022997,
rxn01256_c0,Chorismate pyruvatemutase,0.0,
rxn01256_d0,Chorismate pyruvatemutase,0.00111526794291695,-0.0010106989429169498
rxn01257_d0,chorismate:L-glutamine aminotransferase,6.715624650000039e-06,
rxn01258_d0,chorismate hydroxymutase,1.5589842937500006e-06,
rxn01262_c0,S-Adenosyl-L-methionine:nicotinate N-methyltransferase,0.0,
rxn01263_c0,UDP-glucose:nicotinate N-glucosyltransferase,0.0,
rxn01265_c0,Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase,1.087291610000346e-06,
rxn01274_c0,(R)-S-Lactoylglutathione hydrolase,0.0,
rxn01275_c0,ATP:D-Gluconate 6-phosphotransferase,0.0,
rxn01296_c0,Mandelonitrile benzaldehyde-lyase (cyanide-forming),0.0,
rxn01297_c0,hypoxanthine:NAD+ oxidoreductase,0.0,
rxn01299_c0,Inosine ribohydrolase,0.0,
rxn01299_w0,Inosine ribohydrolase,0.0,
rxn01300_d0,ATP:L-homoserine O-phosphotransferase,0.00017434211343088753,5.390886569112445e-06
rxn01301_d0,L-Homoserine:NAD+ oxidoreductase,-0.00013165202606463754,0.0
rxn01302_d0,L-homoserine:NADP+ oxidoreductase,0.000179733,0.0
rxn01329_c0,"D-mannose 6-phosphate 1,6-phosphomutase",0.0014990352155713708,
rxn01332_d0,"Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)",0.0011457693507022997,
rxn01333_d0,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,0.021267789742770927,
rxn01334_c0,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.0,
rxn01334_d0,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",-0.031916667,
rxn01345_c0,"Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase",0.0,
rxn01345_d0,"Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase",0.031916667,0.0
rxn01353_c0,ATP:dGDP phosphotransferase,0.0,
rxn01353_d0,ATP:dGDP phosphotransferase,0.0,
rxn01353_m0,ATP:dGDP phosphotransferase,0.0,
rxn01353_n0,ATP:dGDP phosphotransferase,0.0,
rxn01353_x0,ATP:dGDP phosphotransferase,0.0,
rxn01362_c0,Orotidine-5'-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase,-2.0026699519989054e-06,
rxn01368_c0,Cytidine aminohydrolase,1.8164165719992373e-06,
rxn01375_d0,R01885,0.0,
rxn01380_c0,CTP:choline-phosphate cytidylyltransferase,0.0,
rxn01383_c0,Ribitol:NAD+ 2-oxidoreductase,0.0,
rxn01396_c0,ATP:pyridoxine 5'-phosphotransferase,0.0,
rxn01396_d0,ATP:pyridoxine 5'-phosphotransferase,0.0,
rxn01399_c0,UDP-glucose:pyridoxine 5'-O-beta-D-glucosyltransferase,0.0,
rxn01406_c0,S-adenosylmethioninamine:putrescine 3-aminopropyltransferase,0.0,
rxn01418_c0,2-oxoadipate dehydrogenase complex,0.0,
rxn01423_c0,L-2-aminoadipate:2-oxoglutarate aminotransferase,0.0,
rxn01426_c0,S-Adenosyl-L-methionine:caffeoyl-CoA 3-O-methyltransferase,0.0,
rxn01427_c0,Caffeate:CoA ligase (AMP-forming),0.0,
rxn01429_c0,"Caffeoyl-CoA:quinate O-(3,4-dihydroxycinnamoyl)transferase",0.0,
rxn01434_d0,L-Citrulline:L-aspartate ligase (AMP-forming),7.5075e-05,
rxn01444_c0,ATP:deoxyguanosine 5'-phosphotransferase,0.0,
rxn01452_r0,(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase,0.0,
rxn01454_c0,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",-0.00088357633415875,
rxn01455_c0,ATP:D-galacturonate 1-phosphotransferase,0.0,
rxn01465_c0,(S)-dihydroorotate amidohydrolase,0.0,
rxn01465_d0,(S)-dihydroorotate amidohydrolase,-2.0026699519989054e-06,
rxn01466_c0,Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase,0.0002203844155975,
rxn01471_c0,geranyldiphosphate diphosphate-lyase (myrcene-forming),0.0,
rxn01472_c0,"geranyl-diphosphate diphosphate-lyase (cyclizing, terpinolene-forming)",0.0,
rxn01473_c0,geranyl-diphosphate diphosphate-lyase [cyclizing; (4S)-limonene-forming],0.0,
rxn01476_c0,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",6.683083324000002e-05,-1.2630833240000023e-05
rxn01476_d0,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",0.00065,-0.00016250000000000005
rxn01478_c0,S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase,6.076041350000004e-07,
rxn01479_c0,CTP:ethanolamine-phosphate cytidylyltransferase,0.0,
rxn01483_c0,acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase,0.0,
rxn01486_d0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0002203844155975,
rxn01486_m0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0,
rxn01486_r0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0,
rxn01489_d0,Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase,8.8422391225e-05,
rxn01494_c0,"3,4-Dihydroxy-L-phenylalanine:oxygen 4,5-oxidoreductase (recyclizing)",0.0,
rxn01501_c0,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating),-0.00088357633415875,
rxn01501_r0,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating),0.0,
rxn01504_c0,(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming),0.0,
rxn01505_c0,"N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase",0.0,
rxn01508_c0,ATP:deoxyadenosine 5'-phosphotransferase,0.0,
rxn01509_c0,ATP:dGMP phosphotransferase,0.0,
rxn01511_c0,dTDP phosphohydrolase,0.0,
rxn01511_g0,dTDP phosphohydrolase,0.0,
rxn01512_c0,ATP:dTDP phosphotransferase,0.00011163319045198938,
rxn01512_d0,ATP:dTDP phosphotransferase,0.0,
rxn01512_m0,ATP:dTDP phosphotransferase,0.0,
rxn01512_n0,ATP:dTDP phosphotransferase,0.0,
rxn01512_x0,ATP:dTDP phosphotransferase,0.0,
rxn01513_c0,ATP:dTMP phosphotransferase,0.00011163319045198938,
rxn01513_m0,ATP:dTMP phosphotransferase,0.0,
rxn01514_c0,dTTP nucleotidohydrolase,0.0,
rxn01514_g0,dTTP nucleotidohydrolase,0.0,
rxn01518_c0,ATP:deoxyuridine 5'-phosphotransferase,0.0,
rxn01519_c0,dUTP nucleotidohydrolase,0.00011163319045198938,
rxn01520_c0,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",0.00011163319045198938,
rxn01522_c0,xanthine:NAD+ oxidoreductase,0.0,
rxn01523_c0,Urate:oxygen oxidoreductase,0.0,
rxn01527_c0,UDPglucose:zeatin O-beta-D-glucosyltransferase,0.0,
rxn01539_c0,thiamin monophosphate phosphohydrolase,0.0,
rxn01539_d0,thiamin monophosphate phosphohydrolase,-1.5989582500000004e-07,
rxn01545_c0,Xanthosine ribohydrolase,0.0,
rxn01547_c0,Guanosine aminohydrolase,0.0,
rxn01556_c0,"S-Adenosyl-L-methionine:3,5,7,3',4'-pentahydroxyfavone 3-O-methyltransferase",0.0,
rxn01556_n0,"S-Adenosyl-L-methionine:3,5,7,3',4'-pentahydroxyfavone 3-O-methyltransferase",0.0,
rxn01557_c0,UDPglucose:flavonol 3-O-D-glucosyltransferase,0.0,
rxn01558_c0,3'-Phosphoadenylylsulfate:quercetin 3-sulfotransferase,0.0,
rxn01559_c0,"dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase",0.0,
rxn01570_c0,Coniferyl aldehyde:NADP+ oxidoreductase (CoA-feruloylating),0.0,
rxn01571_c0,Ferulate:CoA ligase (AMP-forming),0.0,
rxn01575_c0,L-Isoleucine:2-oxoglutarate aminotransferase,0.0,
rxn01575_d0,L-Isoleucine:2-oxoglutarate aminotransferase,-0.00047500828357720004,-0.0004130082835772
rxn01575_m0,L-Isoleucine:2-oxoglutarate aminotransferase,0.0,
rxn01588_c0,3-Oxo-5beta-steroid:NADP+ delta4-oxidoreductase,0.0,
rxn01590_c0,Sinapate:CoA ligase (AMP-forming),0.0,
rxn01603_m0,"7,8-dihydropteroate:L-glutamate ligase (ADP-forming)",6.715624650000039e-06,
rxn01607_c0,ATP:(R)-mevalonate 5-phosphotransferase,0.00088357633415875,
rxn01611_c0,"trans-cinnamate,NADPH:oxygen oxidoreductase (4-hydroxylating)",0.001001107760325,
rxn01611_r0,"trans-cinnamate,NADPH:oxygen oxidoreductase (4-hydroxylating)",0.0,
rxn01612_c0,"trans-Cinnamate,NADPH:oxygen oxidoreductase (2-hydroxylating)",0.0,
rxn01613_c0,trans-Cinnamate:CoA ligase (AMP-forming),0.0,
rxn01614_c0,UDPglucose:trans-cinnamate beta-D-glucosyltransferase,0.0,
rxn01626_c0,"5,6-Dihydrouracil amidohydrolase",1.8164165719992373e-06,
rxn01626_r0,"5,6-Dihydrouracil amidohydrolase",0.0,
rxn01629_c0,"(S)-4-Amino-5-oxopentanoate 4,5-aminomutase",0.0,
rxn01629_d0,"(S)-4-Amino-5-oxopentanoate 4,5-aminomutase",-0.00034153748220000003,
rxn01636_d0,N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase,7.5075e-05,
rxn01637_d0,N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase,-7.5075e-05,
rxn01643_c0,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating),0.0,
rxn01643_d0,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating),-0.00026324930879728745,-1.380330879728746e-05
rxn01644_d0,L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing),8.890719536639989e-05,
rxn01652_c0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),1.119270775e-06,
rxn01652_d0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,
rxn01652_m0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,
rxn01653_m0,5-Formyltetrahydrofolate cyclo-ligase (ADP-forming),0.0,
rxn01662_c0,"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase",0.0,
rxn01664_c0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_d0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_m0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_x0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01670_c0,Nicotinamide ribonucleotide phosphohydrolase,-1.247187435000346e-06,
rxn01672_c0,dCTP aminohydrolase,-0.0006128867824463425,
rxn01673_c0,ATP:dCDP phosphotransferase,0.0,
rxn01673_d0,ATP:dCDP phosphotransferase,0.0,
rxn01673_m0,ATP:dCDP phosphotransferase,0.0,
rxn01673_n0,ATP:dCDP phosphotransferase,0.0,
rxn01673_x0,ATP:dCDP phosphotransferase,0.0,
rxn01675_c0,dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase,0.0,
rxn01678_c0,ATP:dUDP phosphotransferase,0.0,
rxn01678_d0,ATP:dUDP phosphotransferase,0.0,
rxn01678_m0,ATP:dUDP phosphotransferase,0.0,
rxn01678_n0,ATP:dUDP phosphotransferase,0.0,
rxn01678_x0,ATP:dUDP phosphotransferase,0.0,
rxn01682_d0,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase",2.145e-05,0.0
rxn01692_c0,Estradiol-17beta:NAD+ 17-oxidoreductase,0.0,
rxn01693_c0,Estradiol-17beta:NADP+ 17-oxidoreductase,0.0,
rxn01712_c0,"S-Adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase",0.0,
rxn01713_c0,UDPglucose:sinapate D-glucosyltransferase,0.0,
rxn01714_c0,Sinapoylcholine sinapohydrolase,0.0,
rxn01718_c0,Feruloyl-CoA:tyramine N-(hydroxycinnamoyl)transferase,0.0,
rxn01738_c0,1-alpha-D-Galactosyl-myo-inositol:sucrose 6-alpha-D-galactosyltransferase,0.0,
rxn01739_d0,ATP:shikimate 3-phosphotransferase,0.0011457693507022997,
rxn01740_d0,Shikimate:NADP+ 3-oxidoreductase,-0.0011457693507022997,
rxn01743_c0,4-Coumaroyl-CoA:shikimate O-(hydroxycinnamoyl)transferase,0.0,
rxn01746_c0,Allantoate amidinohydrolase,0.0,
rxn01747_c0,allantoate amidinohydrolase (decarboxylating),0.0,
rxn01758_c0,R02434,0.0,
rxn01758_d0,R02434,0.0,
rxn01758_m0,R02434,0.0,
rxn01758_x0,R02434,0.0,
rxn01765_r0,"flavonoid,NADPH:oxygen oxidoreductase (3'-hydroxylating)",0.0,
rxn01767_c0,"flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)",0.0,
rxn01768_c0,"flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)",0.0,
rxn01790_c0,(R)-Pantoate:NADP+ 2-oxidoreductase,-1.8164165719992373e-06,
rxn01791_c0,(R)-Pantoate:beta-alanine ligase (AMP-forming),1.8164165719992373e-06,
rxn01800_c0,Deoxycytidine aminohydrolase,0.0,
rxn01807_c0,ATP:pyridoxal 5'-phosphotransferase,0.0,
rxn01807_d0,ATP:pyridoxal 5'-phosphotransferase,0.0,
rxn01815_c0,cinnamaldehyde:NADP+ oxidoreductase (CoA-cinnamoylating),0.0,
rxn01825_c0,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)",0.0,
rxn01827_c0,"4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",0.0,
rxn01827_d0,"4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",2.4783852875000234e-07,
rxn01834_c0,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing),0.0,
rxn01851_x0,4-aminobutanal:NAD+ 1-oxidoreductase,0.0,
rxn01867_x0,p-cumic alcohol:NAD+ oxidoreductase,0.0,
rxn01887_c0,coniferyl alcohol:NADP+ oxidoreductase,0.0,
rxn01887_w0,coniferyl alcohol:NADP+ oxidoreductase,0.0,
rxn01888_c0,UDPglucose:coniferyl-alcohol 4'-beta-D-glucosyltransferase,0.0,
rxn01889_c0,Coniferin beta-D-glucosidase,0.0,
rxn01902_c0,Phenylethylalcohol:NAD+ oxidoreductase,0.0,
rxn01907_c0,3'-Phosphoadenylylsulfate:quercetin-3-sulfate 3'-sulfotransferase,0.0,
rxn01908_c0,3'-Phosphoadenylylsulfate:quercetin-3-sulfate 4'-sulfotransferase,0.0,
rxn01909_c0,UTP:1-Phospho-alpha-D-galacturonate uridylyltransferase,0.0,
rxn01917_d0,ATP:N-acetyl-L-glutamate 5-phosphotransferase,7.5075e-05,0.0
rxn01961_c0,Xanthosine 5'-phosphate phosphohydrolase,0.0,
rxn01964_c0,L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate; L-tryptophan and glyceraldehyde-3-phosphate-forming],0.0,
rxn01964_d0,L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate; L-tryptophan and glyceraldehyde-3-phosphate-forming],7.767988415999766e-07,
rxn01965_c0,RXN-7875.c,0.0,
rxn01967_c0,"beta-D-Glucose 1-phosphate 1,6-phosphomutase",0.0014864043823313708,
rxn01974_d0,"LL-2,6-Diaminoheptanedioate 2-epimerase",8.89071953663999e-05,
rxn01975_c0,beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase,5.42e-05,0.0
rxn01975_d0,beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase,0.0004875,0.0
rxn01977_c0,alpha-D-Glucose 6-phosphate ketol-isomerase,0.0,
rxn01977_d0,alpha-D-Glucose 6-phosphate ketol-isomerase,0.0,
rxn01977_m0,alpha-D-Glucose 6-phosphate ketol-isomerase,0.0,
rxn01977_x0,alpha-D-Glucose 6-phosphate ketol-isomerase,0.0,
rxn01997_c0,"dTDPglucose 4,6-hydro-lyase",0.0,
rxn02000_c0,"dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase",0.0,
rxn02003_c0,dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase,0.0,
rxn02004_c0,Trehalose-6-phosphate phosphohydrolase,0.0,
rxn02004_m0,Trehalose-6-phosphate phosphohydrolase,0.0,
rxn02004_n0,Trehalose-6-phosphate phosphohydrolase,0.0,
rxn02004_x0,Trehalose-6-phosphate phosphohydrolase,0.0,
rxn02035_c0,Cortisol:NADP+ 11-oxidoreductase,0.0,
rxn02056_d0,S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase,0.0,
rxn02061_c0,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase,0.0,
rxn02063_c0,"squalene,NADPH:oxygen oxidoreductase (2,3-epoxidizing)",0.0,
rxn02133_c0,ATP:sphinganine 1-phosphotransferase,0.0,
rxn02134_r0,Sphinganine:NADP+ 3-oxidoreductase,0.0,
rxn02155_c0,ATP:nicotinamide-nucleotide adenylyltransferase,0.0,
rxn02157_c0,"(Gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)",0.0,
rxn02158_c0,"(Gibberellin-20),2-oxoglutarate:oxygen oxidoreductase (3beta-hydroxylating)",0.0,
rxn02159_d0,L-Histidinol:NAD+ oxidoreductase,3.51924314992e-05,0.0
rxn02160_d0,L-Histidinol-phosphate phosphohydrolase,3.51924314992e-05,
rxn02166_c0,4-Nitrophenyl phosphate phosphohydrolase,0.0,
rxn02169_c0,Glutaconyl-1-CoA carboxy-lyase,0.0,
rxn02175_c0,ATP:pantetheine-4'-phosphate adenylyltransferase,2.1745832199923708e-07,
