,Name,Mature_leaf_flux,Mature_leaf_vfit
rxn00777_d0,D-ribose-5-phosphate aldose-ketose-isomerase,19.746633349317776,0.0
rxn00777_n0,D-ribose-5-phosphate aldose-ketose-isomerase,0.0,
rxn00779_c0,D-glyceraldehyde 3-phosphate:NADP+ oxidoreductase,0.0,
rxn00781_c0,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),-4.4,0.0
rxn00781_d0,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),78.0,28.000000000000004
rxn00781_m0,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),0.0,
rxn00781_n0,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),0.0,
rxn00782_d0,D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating),-100.0,6.0
rxn00789_d0,1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase,-0.00026426044740000126,0.0
rxn00790_d0,5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating),-0.0008991863184171223,
rxn00791_d0,N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase,-0.00016690133520000025,
rxn00797_c0,Uridine ribohydrolase,0.0,
rxn00799_m0,(S)-malate hydro-lyase (fumarate-forming),-4.2052308303466965,
rxn00800_d0,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)",0.0029166669999991512,
rxn00802_d0,2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming),0.04333333300000142,
rxn00806_c0,L-Leucine:2-oxoglutarate aminotransferase,0.0,
rxn00806_d0,L-Leucine:2-oxoglutarate aminotransferase,-0.0011961262355999998,
rxn00806_m0,L-Leucine:2-oxoglutarate aminotransferase,0.0,
rxn00821_c0,glutathione:dehydroascorbate oxidoreductase,0.0,
rxn00821_d0,glutathione:dehydroascorbate oxidoreductase,0.0,
rxn00821_x0,glutathione:dehydroascorbate oxidoreductase,0.0,
rxn00829_c0,ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming),0.0008306264366250034,
rxn00829_x0,ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming),0.0,
rxn00830_c0,Isopentenyl-diphosphate delta3-delta2-isomerase,0.00041597728612500356,0.0
rxn00830_d0,Isopentenyl-diphosphate delta3-delta2-isomerase,-0.00020865271087500137,0.0
rxn00830_m0,Isopentenyl-diphosphate delta3-delta2-isomerase,0.0,
rxn00831_c0,Inosine 5'-monophosphate phosphohydrolase,3.390443790000673e-05,
rxn00832_d0,"IMP 1,2-hydrolase (decyclizing)",-0.0011627175933171235,0.004670615406682876
rxn00834_c0,IMP:NAD+ oxidoreductase,0.002416667,0.0
rxn00836_c0,IMP:diphosphate phospho-D-ribosyltransferase,-3.390443790000673e-05,
rxn00838_d0,IMP:L-aspartate ligase (GDP-forming),0.0029166669999991512,0.0
rxn00839_c0,ATP:dADP phosphotransferase,0.0,
rxn00839_d0,ATP:dADP phosphotransferase,0.0,
rxn00839_m0,ATP:dADP phosphotransferase,0.0,
rxn00839_n0,ATP:dADP phosphotransferase,0.0,
rxn00839_x0,ATP:dADP phosphotransferase,0.0,
rxn00852_c0,Putrescine:oxygen oxidoreductase (deaminating),0.0,
rxn00853_c0,N-Carbamoylputrescine amidohydrolase,0.0,
rxn00858_d0,Agmatine amidinohydrolase,0.0,
rxn00858_m0,Agmatine amidinohydrolase,0.0,
rxn00863_d0,L-histidinal:NAD+ oxidoreductase,0.00026426044740000126,0.0
rxn00873_c0,Butanoate:CoA ligase (AMP-forming),0.0,
rxn00873_d0,Butanoate:CoA ligase (AMP-forming),0.0,
rxn00873_r0,Butanoate:CoA ligase (AMP-forming),0.0,
rxn00873_x0,Butanoate:CoA ligase (AMP-forming),0.0,
rxn00880_c0,myo-Inositol:oxygen oxidoreductase,0.0,
rxn00880_n0,myo-Inositol:oxygen oxidoreductase,0.0,
rxn00881_d0,1D-myo-Inositol 1-phosphate phosphohydrolase,0.0,
rxn00883_d0,1D-myo-Inositol 3-phosphate phosphohydrolase,0.0,
rxn00888_c0,UDP-galactose:myo-inositol 3-alpha-D-galactosyltransferase,0.0,
rxn00899_d0,3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,
rxn00899_m0,3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,
rxn00902_d0,"acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",-0.0011961262356000035,
rxn00903_c0,L-Valine:2-oxoglutarate aminotransferase,8.283399599993274e-06,
rxn00903_d0,L-Valine:2-oxoglutarate aminotransferase,-0.0008914696316999933,
rxn00903_m0,L-Valine:2-oxoglutarate aminotransferase,0.0,
rxn00907_c0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",0.0011604259083171236,
rxn00907_d0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",0.0,
rxn00907_m0,"5,10-methylenetetrahydrofolate:NADP+ oxidoreductase",4.479202499999899e-06,
rxn00908_m0,glycine synthase,0.22625712932843456,0.0
rxn00910_c0,5-methyltetrahydrofolate:NADP+ oxidoreductase,0.0,
rxn00912_c0,"5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase",0.024601764105724983,
rxn00912_m0,"5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase",0.0,
rxn00913_c0,Guanosine 5'-monophosphate phosphohydrolase,0.0,
rxn00914_c0,ATP:guanosine 5'-phosphotransferase,0.0,
rxn00915_c0,GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase,0.0,
rxn00917_c0,Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming),0.002416667,
rxn00927_w0,Adenosine ribohydrolase,0.0,
rxn00929_c0,L-Proline:NAD+ 5-oxidoreductase,0.0,
rxn00929_d0,L-Proline:NAD+ 5-oxidoreductase,0.0,
rxn00931_c0,L-Proline:NADP+ 5-oxidoreductase,0.0,
rxn00931_d0,L-Proline:NADP+ 5-oxidoreductase,0.0,
rxn00937_m0,L-asparagine hydro-lyase (3-cyanoalanine-forming),0.0,
rxn00938_c0,Nicotinamide amidohydrolase,0.0,
rxn00940_c0,Nicotinamide D-ribonucleotide phosphoribohydrolase,0.0,
rxn00942_c0,N-ribosylnicotinamide ribohydrolase,-7.291724999999999e-07,
rxn00943_x0,Palmitoyl-CoA hydrolase,0.0,
rxn00947_d0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00947_r0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00947_x0,Palmitate:CoA ligase (AMP-forming),0.0,
rxn00948_r0,Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating),0.0,
rxn00965_c0,4-Hydroxybenzoyl-CoA hydrolase,1.041675e-07,
rxn00974_c0,citrate hydro-lyase (cis-aconitate-forming),-1.3541774999999991e-05,
rxn00974_d0,citrate hydro-lyase (cis-aconitate-forming),0.0,
rxn00974_m0,citrate hydro-lyase (cis-aconitate-forming),4.16,0.0
rxn00979_c0,glycolaldehyde:NAD+ oxidoreductase,4.375035000000332e-06,
rxn00980_c0,2-Phosphoglycolate phosphohydrolase,0.0,
rxn00980_d0,2-Phosphoglycolate phosphohydrolase,15.581156362279577,9.418843637720421
rxn00980_n0,2-Phosphoglycolate phosphohydrolase,0.0,
rxn00991_m0,(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming),0.0,
rxn00993_c0,4-fumarylacetoacetate fumarylhydrolase,0.0,
rxn01000_d0,prephenate hydro-lyase (decarboxylating; phenylpyruvate-forming),0.0,
rxn01003_c0,phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming),0.0,
rxn01005_c0,UTP:1-phospho-alpha-D-glucuronate uridylyltransferase,30.864449711999765,
rxn01007_c0,UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming),0.005585461349999999,2.79441453865
rxn01008_c0,UDP-glucuronate 4-epimerase,0.0,
rxn01008_g0,UDP-glucuronate 4-epimerase,0.0,
rxn01009_c0,UDP-D-glucuronate carboxy-lyase (UDP-D-apiose-forming),0.0,
rxn01011_c0,D-Glycerate:NAD+ 2-oxidoreductase,-1.4,0.0
rxn01011_d0,D-Glycerate:NAD+ 2-oxidoreductase,0.0,
rxn01011_x0,D-Glycerate:NAD+ 2-oxidoreductase,0.0,0.0
rxn01013_c0,D-Glycerate:NADP+ 2-oxidoreductase,85.4753651443979,
rxn01013_d0,D-Glycerate:NADP+ 2-oxidoreductase,0.0,
rxn01018_d0,carbamoyl-phosphate:L-aspartate carbamoyltransferase,0.00484198930303219,
rxn01019_d0,Carbamoyl-phosphate:L-ornithine carbamoyltransferase,0.04333333300000142,0.0
rxn01021_c0,Methylthioadenosine methylthioribohydrolase,0.0,
rxn01028_c0,"5,6-Dihydrothymine:NADP+ oxidoreductase",0.0,
rxn01029_c0,Agmatine iminohydrolase,0.0,
rxn01032_c0,Benzaldehyde:NAD+ oxidoreductase,0.0,
rxn01035_c0,benzoate:CoA ligase (AMP-forming),0.0,
rxn01035_d0,benzoate:CoA ligase (AMP-forming),0.0,
rxn01035_x0,benzoate:CoA ligase (AMP-forming),0.0,
rxn01069_d0,O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming),0.0009832411992,
rxn01071_c0,ATP:ethanolamine O-phosphotransferase,0.0,
rxn01074_c0,UTP:alpha-D-xylose-1-phosphate uridylyltransferase,0.0,
rxn01075_c0,UDP-L-arabinose 4-epimerase,0.0,
rxn01075_g0,UDP-L-arabinose 4-epimerase,0.0,
rxn01076_c0,ATP:D-glucuronate 1-phosphotransferase,0.0,
rxn01099_c0,D-Glycerate-3-phosphate phosphohydrolase,84.07536514439789,
rxn01100_c0,ATP:3-phospho-D-glycerate 1-phosphotransferase,4.4,0.0
rxn01100_d0,ATP:3-phospho-D-glycerate 1-phosphotransferase,22.0,27.999999999999996
rxn01101_d0,3-Phospho-D-glycerate:NAD+ 2-oxidoreductase,0.13041666700000132,0.0
rxn01102_d0,ATP:(R)-glycerate 3-phosphotransferase,0.0,
rxn01106_c0,"2-Phospho-D-glycerate 2,3-phosphomutase",4.4,0.0
rxn01106_d0,"2-Phospho-D-glycerate 2,3-phosphomutase",3.2999999999999994,
rxn01107_c0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_d0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_m0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01107_x0,"D-Glucono-1,5-lactone lactonohydrolase",0.0,
rxn01111_d0,ATP:D-ribulose-5-phosphate 1-phosphotransferase,59.243469086838736,-9.243469086838736
rxn01115_c0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),0.0,
rxn01115_d0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),0.0,
rxn01115_m0,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),0.0,
rxn01116_d0,D-Ribulose-5-phosphate 3-epimerase,-39.49683865421096,0.0
rxn01117_c0,D-arabinose-5-phosphate aldose-ketose-isomerase,0.0,
rxn01127_c0,ATP:dAMP phosphotransferase,0.0,
rxn01127_n0,ATP:dAMP phosphotransferase,0.0,
rxn01169_c0,ATP:beta-D-glucose 6-phosphotransferase,0.0,
rxn01169_m0,ATP:beta-D-glucose 6-phosphotransferase,0.0,
rxn01171_c0,D-glucose 1-epimerase,-55.11299957442154,
rxn01179_c0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01179_n0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01179_r0,Malonyl-CoA:4-Coumaroyl-CoA malonyltransferase(cyclizing),0.0,
rxn01181_c0,4-Hydroxycinnamyl aldehyde:NADP+ oxidoreductase (CoA-hydroxycinnamoylating),0.0,
rxn01182_c0,4-Coumarate:CoA ligase (AMP-forming),0.0,
rxn01199_c0,ATP:D-xylulose 5-phosphotransferase,0.0,
rxn01199_d0,ATP:D-xylulose 5-phosphotransferase,0.0,
rxn01200_d0,Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,19.747963697418797,0.0
rxn01201_c0,4-Hydroxybutanoate:NAD+ oxidoreductase,0.0,
rxn01204_c0,4-aminobutanoate:2-oxoglutarate aminotransferase,0.0,
rxn01207_m0,4-methyl-2-oxopentanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,
rxn01208_c0,R01652,0.0,
rxn01208_d0,R01652,-0.0011961262355999998,
rxn01208_m0,R01652,0.0,
rxn01208_x0,R01652,0.0,
rxn01211_c0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.0011596967358171236,
rxn01211_d0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",0.0,
rxn01211_m0,"5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)",3.750029999999899e-06,
rxn01213_c0,GPPSYN-RXN,0.0002073245752500002,
rxn01213_m0,GPPSYN-RXN,0.0,
rxn01217_c0,dCMP aminohydrolase,-38.23171684902374,
rxn01219_c0,ATP:dCMP phosphotransferase,38.23171684902374,
rxn01220_c0,ATP:deoxycitidine 5'-phosphotransferase,0.0,
rxn01225_c0,Guanine aminohydrolase,0.0,
rxn01226_c0,Guanosine ribohydrolase,0.0,
rxn01249_c0,Pyridoxine:NADP+ 4-oxidoreductase,0.0,
rxn01249_d0,Pyridoxine:NADP+ 4-oxidoreductase,0.0,
rxn01253_c0,Pyridoxamine:pyruvate aminotransferase,0.0,
rxn01255_d0,5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming),0.0009112593733500002,
rxn01256_c0,Chorismate pyruvatemutase,0.0,
rxn01256_d0,Chorismate pyruvatemutase,0.0007389673700250001,
rxn01257_d0,chorismate:L-glutamine aminotransferase,4.375034999999899e-06,
rxn01258_d0,chorismate hydroxymutase,1.0156331249999998e-06,
rxn01262_c0,S-Adenosyl-L-methionine:nicotinate N-methyltransferase,0.0,
rxn01263_c0,UDP-glucose:nicotinate N-glucosyltransferase,0.0,
rxn01265_c0,Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase,0.0,
rxn01274_c0,(R)-S-Lactoylglutathione hydrolase,0.0,
rxn01275_c0,ATP:D-Gluconate 6-phosphotransferase,0.0,
rxn01296_c0,Mandelonitrile benzaldehyde-lyase (cyanide-forming),0.0,
rxn01297_c0,hypoxanthine:NAD+ oxidoreductase,0.0,
rxn01299_c0,Inosine ribohydrolase,3.390443790000673e-05,
rxn01299_w0,Inosine ribohydrolase,0.0,
rxn01300_d0,ATP:L-homoserine O-phosphotransferase,0.0013286866710749937,0.144087980328925
rxn01301_d0,L-Homoserine:NAD+ oxidoreductase,0.145416667,0.0
rxn01302_d0,L-homoserine:NADP+ oxidoreductase,0.1454166670000001,0.0
rxn01329_c0,"D-mannose 6-phosphate 1,6-phosphomutase",0.0,
rxn01332_d0,"Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)",0.0009112593733500002,0.28658874062664996
rxn01333_d0,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,12.017345434193732,
rxn01334_c0,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.0,
rxn01334_d0,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",-41.28265456580627,0.0
rxn01345_c0,"Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase",0.0,
rxn01345_d0,"Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase",41.28265456580627,8.71734543419373
rxn01353_c0,ATP:dGDP phosphotransferase,19.11705030008854,
rxn01353_d0,ATP:dGDP phosphotransferase,0.0,
rxn01353_m0,ATP:dGDP phosphotransferase,0.0,
rxn01353_n0,ATP:dGDP phosphotransferase,0.0,
rxn01353_x0,ATP:dGDP phosphotransferase,0.0,
rxn01362_c0,Orotidine-5'-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase,-0.00484198930303219,
rxn01365_c0,D-cysteine sulfide-lyase (deaminating; pyruvate-forming),0.0,
rxn01365_d0,D-cysteine sulfide-lyase (deaminating; pyruvate-forming),0.0,
rxn01365_m0,D-cysteine sulfide-lyase (deaminating; pyruvate-forming),0.0,
rxn01368_c0,Cytidine aminohydrolase,0.0,
rxn01375_d0,R01885,0.0,
rxn01380_c0,CTP:choline-phosphate cytidylyltransferase,0.0,
rxn01383_c0,Ribitol:NAD+ 2-oxidoreductase,0.0,
rxn01396_c0,ATP:pyridoxine 5'-phosphotransferase,0.0,
rxn01396_d0,ATP:pyridoxine 5'-phosphotransferase,0.0,
rxn01399_c0,UDP-glucose:pyridoxine 5'-O-beta-D-glucosyltransferase,0.0,
rxn01406_c0,S-adenosylmethioninamine:putrescine 3-aminopropyltransferase,0.0,
rxn01416_c0,thiosulfate:cyanide sulfurtranserase,0.0,
rxn01416_d0,thiosulfate:cyanide sulfurtranserase,0.0,
rxn01416_m0,thiosulfate:cyanide sulfurtranserase,0.0,
rxn01416_n0,thiosulfate:cyanide sulfurtranserase,0.0,
rxn01418_c0,2-oxoadipate dehydrogenase complex,0.0,
rxn01423_c0,L-2-aminoadipate:2-oxoglutarate aminotransferase,0.0,
rxn01426_c0,S-Adenosyl-L-methionine:caffeoyl-CoA 3-O-methyltransferase,1.041675e-07,
rxn01427_c0,Caffeate:CoA ligase (AMP-forming),1.041675e-07,
rxn01429_c0,"Caffeoyl-CoA:quinate O-(3,4-dihydroxycinnamoyl)transferase",0.0,
rxn01434_d0,L-Citrulline:L-aspartate ligase (AMP-forming),0.04333333300000142,
rxn01444_c0,ATP:deoxyguanosine 5'-phosphotransferase,0.0,
rxn01451_c0,(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase,0.0,
rxn01451_x0,(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase,0.0,
rxn01452_c0,(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase,0.0,
rxn01452_r0,(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase,0.0,
rxn01454_c0,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",-0.0008306264366250034,
rxn01455_c0,ATP:D-galacturonate 1-phosphotransferase,0.0,
rxn01465_c0,(S)-dihydroorotate amidohydrolase,0.0,
rxn01465_d0,(S)-dihydroorotate amidohydrolase,-0.00484198930303219,
rxn01466_c0,Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase,0.0002073245752500002,
rxn01471_c0,geranyldiphosphate diphosphate-lyase (myrcene-forming),0.0,
rxn01472_c0,"geranyl-diphosphate diphosphate-lyase (cyclizing, terpinolene-forming)",0.0,
rxn01473_c0,geranyl-diphosphate diphosphate-lyase [cyclizing; (4S)-limonene-forming],0.0,
rxn01476_c0,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",0.004881581286443929,
rxn01476_d0,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",0.0,
rxn01478_c0,S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase,0.0,0.0
rxn01479_c0,CTP:ethanolamine-phosphate cytidylyltransferase,0.0,
rxn01483_c0,acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase,0.0,
rxn01486_d0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0002073245752500002,
rxn01486_m0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0,
rxn01486_r0,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",0.0,
rxn01489_c0,Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase,0.0,
rxn01489_d0,Geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase,8.229232500000052e-06,
rxn01490_c0,ent-Copalyl-diphosphate lyase,0.0,
rxn01490_d0,ent-Copalyl-diphosphate lyase,0.0,
rxn01494_c0,"3,4-Dihydroxy-L-phenylalanine:oxygen 4,5-oxidoreductase (recyclizing)",0.0,
rxn01501_c0,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating),-0.0008306264366250034,
rxn01501_r0,(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating),0.0,
rxn01504_c0,(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming),0.0,
rxn01505_c0,"N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase",0.0,
rxn01508_c0,ATP:deoxyadenosine 5'-phosphotransferase,0.0,
rxn01509_c0,ATP:dGMP phosphotransferase,0.0,
rxn01511_c0,dTDP phosphohydrolase,0.0,
rxn01511_g0,dTDP phosphohydrolase,0.0,
rxn01512_c0,ATP:dTDP phosphotransferase,0.00021875174999999998,
rxn01512_d0,ATP:dTDP phosphotransferase,0.0,
rxn01512_m0,ATP:dTDP phosphotransferase,0.0,
rxn01512_n0,ATP:dTDP phosphotransferase,0.0,
rxn01512_x0,ATP:dTDP phosphotransferase,0.0,
rxn01513_c0,ATP:dTMP phosphotransferase,0.00021875174999999998,
rxn01513_m0,ATP:dTMP phosphotransferase,0.0,
rxn01514_c0,dTTP nucleotidohydrolase,0.0,
rxn01514_g0,dTTP nucleotidohydrolase,0.0,
rxn01518_c0,ATP:deoxyuridine 5'-phosphotransferase,0.0,
rxn01519_c0,dUTP nucleotidohydrolase,38.23193560077374,
rxn01520_c0,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",0.0,
rxn01522_c0,xanthine:NAD+ oxidoreductase,0.0,
rxn01523_c0,Urate:oxygen oxidoreductase,0.0,
rxn01527_c0,UDPglucose:zeatin O-beta-D-glucosyltransferase,0.0,
rxn01539_c0,thiamin monophosphate phosphohydrolase,-7.291724999999999e-07,
rxn01539_d0,thiamin monophosphate phosphohydrolase,0.0,
rxn01545_c0,Xanthosine ribohydrolase,0.0,
rxn01547_c0,Guanosine aminohydrolase,0.0,
rxn01556_c0,"S-Adenosyl-L-methionine:3,5,7,3',4'-pentahydroxyfavone 3-O-methyltransferase",0.0,
rxn01556_n0,"S-Adenosyl-L-methionine:3,5,7,3',4'-pentahydroxyfavone 3-O-methyltransferase",0.0,
rxn01557_c0,UDPglucose:flavonol 3-O-D-glucosyltransferase,0.0,
rxn01558_c0,3'-Phosphoadenylylsulfate:quercetin 3-sulfotransferase,0.0,
rxn01559_c0,"dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase",0.0,
rxn01566_c0,(-)-menthol:NADP+ oxidoreductase,0.0,
rxn01570_c0,Coniferyl aldehyde:NADP+ oxidoreductase (CoA-feruloylating),0.0,
rxn01571_c0,Ferulate:CoA ligase (AMP-forming),0.0,
rxn01575_c0,L-Isoleucine:2-oxoglutarate aminotransferase,0.0,
rxn01575_d0,L-Isoleucine:2-oxoglutarate aminotransferase,-0.0003178233759,
rxn01575_m0,L-Isoleucine:2-oxoglutarate aminotransferase,0.0,
rxn01588_c0,3-Oxo-5beta-steroid:NADP+ delta4-oxidoreductase,0.0,
rxn01590_c0,Sinapate:CoA ligase (AMP-forming),0.0,
rxn01603_m0,"7,8-dihydropteroate:L-glutamate ligase (ADP-forming)",4.375034999999899e-06,
rxn01607_c0,ATP:(R)-mevalonate 5-phosphotransferase,0.0008306264366250034,
rxn01611_c0,"trans-cinnamate,NADPH:oxygen oxidoreductase (4-hydroxylating)",0.0006521927175,
rxn01611_r0,"trans-cinnamate,NADPH:oxygen oxidoreductase (4-hydroxylating)",0.0,
rxn01612_c0,"trans-Cinnamate,NADPH:oxygen oxidoreductase (2-hydroxylating)",0.0,
rxn01613_c0,trans-Cinnamate:CoA ligase (AMP-forming),0.0,
rxn01614_c0,UDPglucose:trans-cinnamate beta-D-glucosyltransferase,0.0,
rxn01626_c0,"5,6-Dihydrouracil amidohydrolase",8.283399599993274e-06,
rxn01626_r0,"5,6-Dihydrouracil amidohydrolase",0.0,
rxn01629_c0,"(S)-4-Amino-5-oxopentanoate 4,5-aminomutase",0.0,
rxn01629_d0,"(S)-4-Amino-5-oxopentanoate 4,5-aminomutase",-0.0015225121800000012,0.0
rxn01636_d0,N2-Acetyl-L-ornithine:L-glutamate N-acetyltransferase,0.04333333300000142,
rxn01637_d0,N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase,-0.04333333300000142,
rxn01643_c0,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating),0.0,
rxn01643_d0,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating),-0.0019962920118750116,0.0
rxn01644_d0,L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing),0.000667605340800001,
rxn01652_c0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,
rxn01652_d0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),0.0,
rxn01652_m0,S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),7.291724999999999e-07,
rxn01653_m0,5-Formyltetrahydrofolate cyclo-ligase (ADP-forming),0.0,
rxn01662_c0,"N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase",0.0,
rxn01664_c0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_d0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_m0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01664_x0,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),0.0,
rxn01670_c0,Nicotinamide ribonucleotide phosphohydrolase,-7.291724999999999e-07,
rxn01672_c0,dCTP aminohydrolase,38.23147309815708,
rxn01673_c0,ATP:dCDP phosphotransferase,0.0,
rxn01673_d0,ATP:dCDP phosphotransferase,0.0,
rxn01673_m0,ATP:dCDP phosphotransferase,0.0,
rxn01673_n0,ATP:dCDP phosphotransferase,0.0,
rxn01673_x0,ATP:dCDP phosphotransferase,0.0,
rxn01675_c0,dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase,0.0,
rxn01678_c0,ATP:dUDP phosphotransferase,0.000462502616657999,
rxn01678_d0,ATP:dUDP phosphotransferase,0.0,
rxn01678_m0,ATP:dUDP phosphotransferase,0.0,
rxn01678_n0,ATP:dUDP phosphotransferase,0.0,
rxn01678_x0,ATP:dUDP phosphotransferase,0.0,
rxn01682_d0,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase",0.007916667,0.0
rxn01692_c0,Estradiol-17beta:NAD+ 17-oxidoreductase,0.0,
rxn01693_c0,Estradiol-17beta:NADP+ 17-oxidoreductase,164.50562429181784,
rxn01712_c0,"S-Adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase",0.0,
rxn01713_c0,UDPglucose:sinapate D-glucosyltransferase,1.334853940458153,
rxn01714_c0,Sinapoylcholine sinapohydrolase,0.0,
rxn01718_c0,Feruloyl-CoA:tyramine N-(hydroxycinnamoyl)transferase,0.0,
